05f7c55a-1fd6-4cbc-94fb-892a7591f77f,Diploma,Literature,16
8347d4d1-7540-4626-9ac2-b7be76d0c7ab,PhD,Literature,13
5a0417d6-fef6-468e-a883-459d05af52d9,Certificate,Mathematics,25
2c068689-0997-4cb4-98b1-636752de4556,Diploma,Geography,9
2258b2d4-79f0-4cf7-8da8-ba166d6a3d71,Degree,Mathematics,23
42ed70a1-13a8-473a-b3a1-4d7e222e78cf,Diploma,Mathematics,29
4b115beb-ae4e-4e13-a981-543ce2e52ae1,Diploma,Geography,22
26d4cbfb-0bce-492d-a77d-532fca3e276b,PhD,Geography,1
65002370-722c-4b2c-aa70-c3c90340d991,Diploma,Mathematics,7
92d81757-7cc5-49e7-bd4f-c36d5bbabf08,Master?,Science,1
c1839483-650a-477f-b524-125f6e3b8a37,PhD,Literature,14
14a4482a-85ae-4c4d-995b-99dc74846490,Diploma,Literature,26
3a6237db-4ca7-4f2f-b4e6-62cfb0d63755,Certificate,Literature,16
4560e2e8-b173-4d0c-8bd8-cffcc415237f,Degree,Languages,5
711c1adb-db6b-4737-b01a-823d76aac3ef,Certificate,Literature,19
bf2ec4c3-6151-43b1-bd9c-db85d5aba066,Master?,Literature,27
b4c433d8-6590-47cc-bb5c-f6aa2b1aa61b,Diploma,Mathematics,2
686b245f-6282-4fab-91a1-f276b2a04e52,Master?,Languages,26
8cb34480-724b-4f18-bf6e-a89bac545c86,Master?,Literature,13
1ea40713-6d6f-4e94-b7de-7324e6c1bbe5,Master?,History,8
015699eb-f457-4c64-b6ed-13ce2e89bf54,Master?,History,2
5a7df488-f571-4955-82cd-b371d6e23074,Master?,History,25
7f3f150b-7e5d-4967-9f43-4275fc20f221,Certificate,History,23
d925ea0e-7b5f-453e-a8f8-aa2dc6101374,PhD,Literature,5
c92ed274-f835-4c78-a44e-33f2b8b20c41,Certificate,Languages,5
9e9a1f8d-40a7-4276-8e98-ef7140a97916,Diploma,Languages,28
07cdd010-ce78-40ef-aa3f-17d1593f2737,Diploma,Languages,28
ec908605-f17f-4fc7-89d3-80de6558ea8c,Degree,Geography,17
59552d53-2aa8-4fd1-9928-9f8fa48188c2,Degree,Science,21
f129e9c7-bfd6-4fc4-95c7-8e4bd471db13,Diploma,Geography,9
ee8e46dd-aa89-4fc1-b014-fe489a90ebf3,Certificate,History,23
a908797c-58d1-467e-963b-e06a1fd164c5,Degree,Geography,29
f872bb94-57e7-4a4f-adc7-13545f837ce0,Master?,Geography,18
2d6f1d4e-f60e-4f14-8d4d-2d6bcb964012,Degree,History,21
748383ac-2409-4165-9c28-ace89dcbbd77,Degree,Mathematics,4
a156567d-1fdc-4976-8e1d-a4f2ab237095,PhD,Mathematics,16
4226c7d9-24ce-40d7-a7bf-31a83087885a,Master?,Geography,4
c5a6bebe-02c1-4f32-8c84-9775ae64b50e,Diploma,Mathematics,23
7b3809ea-6ef7-40ec-8428-1c36b507444f,Certificate,Mathematics,8
38010031-9bcc-4680-ab55-fde87836b47c,Degree,History,22
3c98bf63-8e5f-4e07-b2f5-31f8e6b6fb67,Certificate,Literature,20
baebf543-c9a2-417a-96f4-92339544f2f2,Degree,Languages,29
f2f6e391-a013-44b4-a6a5-befb0dc4a975,PhD,Science,7
f601281a-62eb-4322-8f76-5fa876bb32c2,Master?,Mathematics,4
ace57e3d-2827-4d21-b40d-bc07a95974a7,Master?,History,16
d8986d02-33a5-4565-a2a2-886be7f1ba43,Degree,History,30
43a444f3-1bb2-46eb-9e5e-cf09ad126e4f,Master?,Science,3
512052d0-3a7f-448d-96fb-e59ee9ed617e,Diploma,Languages,7
316728e5-08b7-4593-b808-8776be50553d,Degree,Languages,30
7363424d-9b08-4fe3-96f5-b732b072101a,Certificate,Mathematics,16
503aeff3-d8bf-42ff-b92f-5167861d5e49,Certificate,Science,27
122766ec-d16d-499c-8cbd-b17614d56504,Master?,Science,19
e6a6b2f1-d7b4-415a-840b-b5f42d37a52e,Diploma,Literature,24
94f3a52a-c406-4204-92f2-23d5111efd93,Degree,Geography,16
f2f990d5-7e62-4b23-a284-b8db063fa3f9,Diploma,Science,25
6af361ac-dfff-4f9d-bae9-07337c883fe0,PhD,History,18
ad3fbc89-2cc6-4767-91bc-3dc18b657926,Master?,Mathematics,16
c4ef6b6b-ee97-4025-b46c-2a653c498e49,Master?,Literature,25
ed6d5d99-4f60-4e74-b372-69b0a45cdcfd,Certificate,Science,26
1f3d7b0f-6a68-48e0-b6d6-0fd8f9e08b50,Degree,Geography,7
880ce403-579e-4ef2-9590-4c621d97f572,PhD,Geography,4
f4e08d24-9589-4404-8874-4a78bbf749fe,Diploma,Mathematics,27
c4ab05bf-7a4a-414d-82d1-2e1baad37224,Master?,Languages,3
4dadb5ae-dfb9-4cd4-81db-5c0030dc857b,Degree,Literature,30
1c746ebc-84f5-4d66-80d2-4e08027cb79d,PhD,Geography,19
5b41dfe6-0fe7-470a-9405-149a1331869a,Diploma,Geography,7
2afe9446-1750-45af-a425-66bbd90321e7,Master?,Languages,26
e505efbe-aab4-4c46-8556-2d4443b7c213,Master?,Literature,6
6991adf7-b938-47a2-ac51-252a7a815145,Diploma,Science,28
b394786f-60d0-4725-85d9-505e7b5a69c2,Degree,History,12
881e0847-9d28-419a-99f6-ce42c9ae2078,Degree,Mathematics,24
619c0c01-ff69-40c1-82ae-2f8e638e563c,Degree,Mathematics,19
3e54226e-339d-4009-9a74-ad5d4a2647ca,Diploma,History,21
3a1f8ddf-74ae-47f0-b30d-c45484531430,Degree,Languages,9
ce1a37b8-0bb3-4fb9-9f70-980e343dae36,Certificate,Mathematics,14
d3c002b1-a117-46a0-929d-f923705fe13b,Master?,Literature,17
066ee9f1-6660-4451-b01c-98f44d37c399,Degree,Geography,25
0a3d6b59-1613-4ad8-b16f-87cffc4bf418,PhD,Science,9
30ccebd3-7534-43d4-b18d-ae34783b24c6,Master?,Science,11
3c5eebbf-3f1c-484d-9e12-cdb2a52cd396,PhD,Mathematics,10
144522d5-4384-4330-a8d1-f98993f157bf,Certificate,Geography,25
172af9f2-4f0d-4723-a75c-1e5f4524b03b,Certificate,Mathematics,4
c322f6bb-ca72-4672-bb18-7acd2a2c03e8,Master?,Geography,29
d518eb5f-d0f7-4a8c-bad8-01115e8e6d7a,PhD,Mathematics,6
038bf631-8d5e-4815-8930-899a919d3dc1,PhD,Mathematics,6
23c20329-c0eb-4d70-b523-9ff42ce684b0,Degree,Geography,12
d8c14239-9bfe-44ac-9d3f-4db50e9ee5f7,Degree,Science,12
29f8360b-54c0-4297-b27f-720caf3573af,Certificate,Literature,21
278c22c8-1263-4ad3-9d42-6368e6f52b23,Diploma,Literature,10
87cf833c-9e3f-4427-b44f-3085003d2fcf,Diploma,History,22
5bbae2a1-d4bb-4009-bcb3-457b7428ec80,Diploma,Mathematics,9
bf3df1cd-eee8-4d19-8fed-000a573354f6,Master?,Mathematics,24
b7da843a-dec3-4bbd-bfa3-b8866674379b,Degree,Geography,19
7981b1f6-4944-4c4d-82af-111a0e6a0ca8,Certificate,Geography,2
75a5fc2b-8c32-417c-aefa-d9645a9267c1,Degree,Geography,10
1961bb4a-f7f3-4fd5-91eb-39450b179937,Master?,Geography,12
be7345d7-c998-4db8-a1fd-795efe824787,Diploma,Literature,8
8fd1edca-fbf9-43f8-84f2-619784d15a04,Diploma,Mathematics,13
4636cb48-310d-4378-8853-4a6275765f4d,Master?,History,13
e1492c0c-fe84-4c5e-ad74-3a0c1988f63b,Certificate,Literature,11
89f00d93-3237-4769-a452-bb3b1ed2c793,Diploma,Science,14
174f36f5-0902-4fcd-92eb-463e6b375658,PhD,Science,7
0dbbdff9-3336-42f7-87a7-55bb0246b083,PhD,Science,25
57d71afc-31a4-4f0a-9f19-4bdc1a72fd70,Diploma,Mathematics,28
a27cf8c5-aca5-42fb-ae98-4eb3c0a1a5a9,Degree,Mathematics,6
72edd1a5-c970-42af-9d70-92a823554d4b,Degree,Geography,2
0b980b5c-059b-4913-8e79-6193f9853dd4,Diploma,Geography,25
6896e301-53ab-416d-ba14-47c5ce79acff,PhD,Literature,14
8864315b-8241-49ee-8996-2b59e4a25464,PhD,Science,29
8ecd11a7-c94e-497f-b155-94c468687a06,Certificate,Literature,8
49dae75b-ccee-4300-a8f2-f7c7f3dab18d,Master?,Geography,20
6273e6cc-f57f-4267-99e3-7f9b15e753d0,Degree,Mathematics,19
4fd2ed8c-8b62-42d4-9e74-14e223e9dd4f,PhD,History,14
994d6335-cf5b-4906-9b1d-d405cfa485bd,PhD,Mathematics,20
4815a8e7-7045-4859-834a-57c442f5f188,PhD,History,9
b90212de-076b-44ed-9ed2-6f3d63997cfe,PhD,History,26
2a94d343-944e-406e-bede-13175c15e8b7,Degree,Languages,14
bb577197-a9a1-441e-ab02-c1ac3fa7e4b5,Master?,Literature,19
32a08b12-8ad7-48ee-854e-cf7a1023abd5,Diploma,Literature,6
6a52bcbb-7b1a-4952-9293-c052924181fc,Diploma,Geography,12
e41d1121-e363-4a65-8a00-731bb44c6cd7,Master?,Languages,4
9b27a966-8763-4549-b247-379a5821b04e,Diploma,Mathematics,21
600af8cf-53c4-4a86-b08b-acf63b6156df,Diploma,Science,22
1cd02af3-4470-45be-b303-b3342043fa4c,Master?,Mathematics,4
77438b77-152d-4489-98cb-1c2e9bb7be14,Certificate,Geography,5
66d5121c-8e11-415d-83c8-f57ce756e136,Diploma,Literature,15
a67d14de-8b3d-4465-9963-2c983c188cb3,Diploma,History,22
76804531-2df7-4e5c-ac3e-c303951a53f5,Diploma,Geography,8
c474267d-9e66-4333-a148-8ec684b19d48,Diploma,Literature,25
69924558-5dac-4cae-a532-15968f2ef33e,Certificate,Mathematics,27
dbc1c9c6-b8fe-48fe-b807-64ed83366449,PhD,Science,6
b19a17b4-e2fc-48fc-a264-9ecc919f7e16,Master?,Languages,4
771486a9-33cb-4fa4-b3af-e1bc744d77ec,PhD,History,29
d6437d2a-ba77-4532-98b8-d842b02b963d,Master?,Languages,24
88d116dd-620d-44ea-9ccb-43179cef0290,Certificate,Science,4
bb0bac53-0857-471c-8ee1-35aa85489f9f,Certificate,Literature,26
bd2a106c-5286-4072-848e-ccd1f15e77e5,Diploma,Languages,16
fd64d654-a89f-4159-991f-a5c4b024d0fd,Certificate,Geography,2
249eebd9-594f-4489-afbc-7e716876baaa,PhD,Geography,5
daac29be-6181-4bff-aff1-cdb51e52eeab,Certificate,Literature,28
b02a901d-fc73-4e08-b7e3-f845e57018ea,Diploma,Languages,7
8694b4b1-4dda-4ecf-a171-ddd1a3d5552a,Master?,Languages,29
d15b4b17-fd94-46d3-8d6f-fda779da68a7,Master?,Literature,8
ffd7a798-44d9-469c-bfb3-5bc260eca8ba,Certificate,Science,17
85772e50-dfe3-4af2-abe4-4fa7ddd084b6,Degree,History,24
546d04b6-0d2a-47d2-9ffe-2ce306185262,PhD,Literature,8
17c23cb3-a65a-49b4-9dc7-4680ed78027d,Diploma,Mathematics,12
ecf8c47d-ccd2-4b04-88d7-e5468173208b,Diploma,Mathematics,13
cdef63f3-beb2-4be0-a954-5955238336cf,Master?,Literature,22
1fa8ad6e-4ded-4e48-ac4b-273b6009bfce,Degree,Languages,10
257bba8c-282e-48a2-813a-cfd5bdae84f7,Degree,Languages,1
5d9f8105-0ced-4ad1-a262-02cecfa6f711,Master?,Languages,9
9400801a-5273-4979-bd43-0c0888d350b1,Diploma,Mathematics,16
a2c9a679-52b6-4123-bc05-f05fd6b09b50,PhD,History,17
85f29b1f-8d86-40c5-8594-e46b79fcd67a,Diploma,Mathematics,2
392e2fdf-886c-46b7-b217-06ce057d4121,Degree,History,12
db4a6b73-605b-479b-a252-4bc658aecc70,Diploma,Literature,16
72934021-f974-4efb-b9f0-0da32c4d6572,Degree,Languages,17
aa0e3f68-eb87-49e5-b410-ed993e8a7af1,Diploma,History,30
711fdc7e-2e22-41db-89f4-9226ea2041f6,Degree,Geography,22
0427bdaa-d399-464e-b8a3-b187657d99b2,Diploma,Geography,23
74b410d6-b1c9-4dec-b5ca-2c016fb27efb,PhD,History,27
5dbcb261-252e-4902-a5df-fb440938c0dd,Master?,Geography,3
9e647151-ee14-47d1-8124-051aff7639e1,Certificate,History,21
78ac5e14-ab8f-4796-9ffc-186b149cb0c4,Diploma,Mathematics,1
2af1ee3c-9dbf-40d4-a766-964cbacef410,Master?,Languages,6
19312ee6-f8c4-4694-a744-40a3df1f2814,Certificate,Geography,28
b5062e58-f3ca-4f9e-9e45-e5f0181aa9f1,Diploma,History,23
0fa743e1-f20f-4bfb-b560-e0aa89e8e4ab,Degree,Science,24
e95ad260-536e-4f7b-8bd8-631b9bea2b80,Degree,Science,18
c98158d3-0f61-45b9-b3f8-92d16feebae4,Diploma,Mathematics,30
9c04d57e-92af-4e84-a5e6-d9836053c8ba,PhD,Mathematics,1
3ebe28a9-2e42-403a-b989-7c013cccd38d,PhD,Geography,14
6e665a85-31ad-4ea6-bc40-24612373eaf3,Degree,Science,20
3d7e54e8-ec30-4bd1-b174-eb6e7d8202e5,Degree,Languages,26
afcfbc2d-5711-4bea-b22e-88be6657d415,Diploma,Science,3
f68c0f81-f3b9-4ed7-b8ad-b547416dbb9e,Degree,History,10
90138c96-c04e-4cfe-94fb-05c70c36f3f7,PhD,Science,24
36caad84-7a03-454d-bb79-7537fdc82aa2,Degree,Literature,19
c5143e26-16fb-4a90-91d9-dfb51e8bdbbf,Degree,Mathematics,1
bb6b9af4-d83d-435e-85c8-14e32b8e8027,PhD,History,24
2b4d168c-76d4-4fc7-9f0c-8fa72447b5ef,Degree,Geography,16
3df881a6-64f4-47ec-9d11-80652d87d889,Master?,Languages,29
4b9d196c-7d0f-44d2-9136-ef2bf45ae603,Master?,Languages,19
1875b9f7-a061-4c8a-ad48-f547ab3e0a28,PhD,History,19
3901cdde-d9f9-4a98-9819-2ef49e4d381a,Master?,Mathematics,18
20d29168-9195-4d2f-8c37-4ff0ff868614,Master?,Mathematics,20
395374ec-3e18-44af-b341-cffda9040e16,PhD,Geography,24
d2737ad8-e83b-4318-8777-3e8cfc83c16e,Diploma,Literature,9
55e29644-b63e-48a9-9b29-891704074f4a,Diploma,History,29
51f9a9bb-3e91-4958-a520-7f1489fee962,Master?,Science,20
2f689ea3-95e0-4685-afc1-70994a672d0f,Diploma,Mathematics,15
622319b1-23ac-45d2-8834-4fbf3fe5ac08,Master?,Mathematics,16
6debc7c0-dfa1-4fac-8c23-65d3c7e99322,Master?,Science,26
94dbecf9-26f9-4221-81fd-b7a0239b15b2,Diploma,Languages,2
df565a46-fd88-46c4-97cd-bbd0ba3bc5ce,PhD,Languages,28
e415eeeb-fa4e-4dad-acb7-ef33be0fe361,Master?,History,19
39142798-d1c9-49d9-a05e-f40af8c0e9ca,Degree,Mathematics,14
d89b5b08-de54-4417-8465-c6f897475f75,Diploma,Mathematics,8
a97629e4-21b0-4c29-86f8-1c8d72cc147c,Certificate,Literature,28
35fae7ea-3423-4bae-ac52-4f2a629ced0b,PhD,Mathematics,11
9fc6e319-a0bf-46f9-ad3a-db8280750de2,Master?,Science,4
871a016e-25eb-465a-aca5-433b1589a2f8,Degree,Science,1
0261355b-06e9-4afc-bf9b-0e4de09d548f,Degree,Geography,13
a47908b2-38f6-4e20-92fb-f7982f6b285a,Certificate,History,1
c6645832-a1e1-42fa-8e1c-db1b78f078f2,Degree,Mathematics,12
bac81976-adbd-441c-80b9-e63cd3d00302,Certificate,Science,11
9fc70cf8-0576-4fb4-a8fb-07b4ddc7c8cf,Certificate,Geography,27
e2d343db-fbfd-4c78-ba5a-78e7ce253b6d,Diploma,Geography,23
124266d7-320b-495a-af76-23b3c7aa5946,Master?,Mathematics,10
ab571778-7550-4823-90fc-e265492b91a9,Certificate,Mathematics,18
3fb8bfaf-dd1d-44ac-b0bb-bb3b3eca1e38,Certificate,Geography,25
3bf660cb-28f7-4483-9cd0-403363ba4ff2,PhD,Science,6
8c234f1c-33ab-4863-b7b2-17a196b6f589,Diploma,Geography,25
41c5a2ff-974d-4ab7-8c48-c12b174780f1,Diploma,Science,27
4799631a-a1b2-43e7-bf60-642857e2f513,PhD,Languages,21
954676fd-e629-4ab3-a75a-fb4faaf022ad,Certificate,Mathematics,13
d1e20c6e-59ed-429f-b114-87deee0d7417,Degree,Literature,13
ae7dfcaa-c844-40e0-b033-afbd14c982d6,Degree,Science,9
3dbfc71b-2863-4d34-962b-0997e0ed79b3,Degree,Geography,3
57617490-ae64-41c1-87af-f21bc5da1e3b,PhD,History,6
26a61119-707b-453a-932f-024e8f92d87d,Diploma,Geography,13
ca9e2cc2-f600-4a3c-8563-e21e591a728a,Certificate,Science,10
74fe9933-61ee-466e-a3ee-fbebc5ee8f08,Diploma,Languages,25
24476403-3982-4270-9365-ca43b6227d76,Diploma,Languages,24
c27ec565-ae92-4420-9df6-ee84220be0ad,Diploma,History,4
ed417da9-d148-4c0d-b351-0555385bc36d,Master?,History,8
041f5e81-f60e-4483-be34-efe8b43cf5f2,Diploma,History,25
3cfbd55b-e248-40d0-8422-8cd094512d47,Master?,Mathematics,12
edceb1c9-4f1d-416d-bd64-f8171ac76010,Diploma,Geography,25
ea169096-4aa6-4c2a-8ff3-62db6439fc5f,PhD,Literature,9
b3d6e956-028e-4074-9a87-35073a394e7f,Degree,Science,10
d9b238ac-ad0a-4029-943b-4d841564ffd5,PhD,Languages,1
e49964b8-93fd-47b6-b8b8-7bf03a12e06b,Degree,Literature,24
d6de9d00-3975-4d3f-8f7d-397755df2c2c,Certificate,Science,6
b1333930-3065-467b-af62-be19f918d07d,Diploma,History,3
6c709de1-aa07-4700-902d-2e8d2233ba98,Degree,Science,12
9d03e7cf-d2d7-47ce-8a04-e0e95c5e7142,Master?,Geography,11
ffe91077-2ca7-4dc6-9e3c-d60a03577f3d,Diploma,Geography,23
4eef2dfd-815a-45c2-9211-994d871ee0f5,Degree,Languages,11
9ccf0050-8884-4603-894a-3ce2a6f1e2b1,Degree,Geography,26
4cb66b8c-6332-468a-a2ee-0a0c38d3e936,Diploma,Geography,21
ced1ebb9-de69-4e40-99ca-8f7d55609457,Certificate,Languages,11
da0bbe1a-dfa6-4886-bf33-09dc0ff6d489,Certificate,Literature,10
0ea71a07-c3c7-471c-8d5c-8ad2aceb1b42,Master?,Science,13
e9ccb934-edca-40d8-b73b-40456330019f,Degree,Science,3
97b302ec-9349-4940-8805-613df0b71b1b,PhD,Science,7
e1161150-e082-4f2d-a70a-71e6116562f4,Master?,History,11
8f16cb2d-6889-4ff4-88b5-13df33f1eda2,Diploma,Languages,1
a0be1e4c-61b4-4b1f-8a19-85b1bcc7961b,Diploma,Literature,28
