7f4a7b30-cd3f-466f-9517-599f1576c303,Lycee Bilingue Essos Yaounde,20,34.17,TRUE,TRUE,English
b0231ee4-a9b6-4cc8-82ef-0831c26ccfb6,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",5,41.31,TRUE,FALSE,French
6e7c0a56-d228-4f5c-8254-d613415eeb13,Baptist High School Buea,7,36.62,TRUE,TRUE,English
7f70c34a-041d-42ff-8d0b-42dc20448089,Saker Baptist College Limbe,11,15.83,TRUE,TRUE,French
738dd0c3-8543-41a1-8ad7-3f71cb1c8d58,Presbyterian Secondary School Bafut,22,29.56,TRUE,FALSE,French
efc2af4e-d392-4aaa-b36a-8244ff2a8c0b,St. Joseph's College Sasse Buea,12,29.91,TRUE,FALSE,French
5e96e655-79d6-4b6e-be8a-be7d8b177a40,Government High School Limbe,29,21.94,TRUE,FALSE,English
63b4b14c-e9f1-454c-a32f-86ab3e57f995,University of Buea Laboratory School,6,11.5,TRUE,TRUE,French
a30413a2-9c94-4525-b422-3a0f2cacc3f5,Lycee Classique Douala,9,37.3,TRUE,FALSE,English
0d4c9d33-e6ae-4bf9-8370-6385ac1903b7,Bilingual Grammar School Molyko Buea,25,21.38,FALSE,FALSE,French
c6bbcf39-97fd-4f13-9ef0-3297d6e7837b,National Comprehensive College Limbe,24,47.6,TRUE,FALSE,French
78525aea-c97e-465a-9ca0-77b8e379f410,Cameroon Protestant College Bali,22,34.01,TRUE,TRUE,French
1288ce43-504c-43f1-9292-46b2f66d30de,Government Bilingual High School Bamenda,25,13.26,FALSE,FALSE,French
3c07e4d1-9837-45cd-91bd-0aed7243c76e,Sacred Heart College Mankon,26,30.19,FALSE,TRUE,French
5ebcb664-5d60-45f2-9f52-8d118e36ad63,Our Lady of Lourdes College Bamenda,16,15.73,TRUE,TRUE,English
97b7e673-68b9-4720-a474-5272610f865d,Lycee Bilingue Essos Yaounde,8,49.49,FALSE,FALSE,English
710134e2-fae2-4eea-aec8-6f7d671731ec,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",14,37.11,TRUE,FALSE,French
2e9e0403-10ed-4d02-9372-0f6d423cd4e3,Baptist High School Buea,7,49.74,FALSE,FALSE,English
4408219d-01d4-46ee-bb82-beab321732cf,Saker Baptist College Limbe,20,19.82,TRUE,FALSE,English
67cdcac0-9c5c-4c86-a5ef-06474e74d192,Presbyterian Secondary School Bafut,30,26.98,FALSE,FALSE,French
517d050c-65f8-44f2-bd8f-53dca925e302,St. Joseph's College Sasse Buea,8,30.55,TRUE,FALSE,English
3458e41d-3f9c-439b-b956-7326191af3fc,Government High School Limbe,13,34.63,FALSE,FALSE,English
2132680c-16e2-4242-887e-90e4616b18a2,University of Buea Laboratory School,14,28.54,FALSE,FALSE,English
45646866-9409-4d94-bc38-d397b033d399,Lycee Classique Douala,12,49.84,FALSE,FALSE,French
15f9d306-2a59-4130-ade7-d5b54b877308,Bilingual Grammar School Molyko Buea,26,38.73,FALSE,FALSE,French
6b06fb71-ce4d-4296-b36f-a8ed28d4cbe2,National Comprehensive College Limbe,17,10.22,FALSE,TRUE,French
b722516b-b23e-4519-998f-fa131acfe8fb,Cameroon Protestant College Bali,11,18.06,TRUE,FALSE,English
60811a8a-b34d-41e6-9901-42c215ca99e6,Government Bilingual High School Bamenda,8,26.78,TRUE,TRUE,French
ce02a104-2a4a-402c-9d43-aee407ebb07c,Sacred Heart College Mankon,27,35.18,TRUE,FALSE,French
c5f23be8-66c7-4f05-81ba-9a17261212c3,Our Lady of Lourdes College Bamenda,22,49.13,TRUE,TRUE,French
8ffe563b-3d3e-4b58-a472-022ef34decbb,Lycee Bilingue Essos Yaounde,27,42.55,TRUE,TRUE,French
1b0b3426-a5d5-4266-af83-36e83564bbba,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",21,23.7,TRUE,FALSE,English
6dabc573-c469-4241-a075-7fb267ac1e67,Baptist High School Buea,7,17.71,FALSE,TRUE,French
05e2c750-822e-473d-afb8-2d7269c4d0ed,Saker Baptist College Limbe,20,39.84,FALSE,FALSE,English
ab609743-4387-48e4-ac8e-4f5f6eb13d81,Presbyterian Secondary School Bafut,7,24.26,FALSE,TRUE,English
108ab60c-6850-4da2-ade5-681ffc538f76,St. Joseph's College Sasse Buea,16,41.74,FALSE,TRUE,French
7256e663-6883-4a96-ba59-ad6f79148816,Government High School Limbe,8,44.72,TRUE,TRUE,English
2d7233d0-3d56-498f-b32d-1d2e2fca1204,University of Buea Laboratory School,21,28.77,TRUE,TRUE,English
417f9f27-c65e-4c96-848a-0c82a4fca9bb,Lycee Classique Douala,28,16.99,TRUE,TRUE,French
121869d1-dc67-42e9-a1a5-eaf18e431f59,Bilingual Grammar School Molyko Buea,8,43.3,TRUE,FALSE,French
bc1e1496-b99d-4acf-82f1-7ce9476115a1,National Comprehensive College Limbe,24,31.77,FALSE,TRUE,French
03819405-ee37-44bf-b8be-384346e472c2,Cameroon Protestant College Bali,16,35.89,TRUE,FALSE,French
1f503eb6-0244-4a81-9830-918bb47a4aac,Government Bilingual High School Bamenda,12,21.19,FALSE,FALSE,English
10b06ad8-67ff-4d8d-a928-e694f30d4bc8,Sacred Heart College Mankon,16,38.36,TRUE,TRUE,French
4d57ce17-22c9-47db-8129-4d4928992015,Our Lady of Lourdes College Bamenda,22,24.24,TRUE,FALSE,French
d1769272-e0f4-49d2-a9b7-532a96a1aef8,Lycee Bilingue Essos Yaounde,29,47.57,FALSE,TRUE,English
2b82658e-577d-4072-a64c-4c3f7f16498b,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",11,35.05,FALSE,TRUE,English
8b036c9f-ae65-49ac-9420-811d7c8f4f1a,Baptist High School Buea,6,29.36,TRUE,TRUE,French
b782151f-9153-4574-9f1f-899e70560f5a,Saker Baptist College Limbe,16,33.76,FALSE,FALSE,English
131e2a5c-a7b1-4d72-8533-aad6416f629a,Presbyterian Secondary School Bafut,25,43.73,TRUE,TRUE,English
11194ad3-a7d5-47c2-af8a-70621c5447eb,St. Joseph's College Sasse Buea,27,39.4,FALSE,TRUE,English
b74de2f4-f6fa-4f60-963a-2214a7214490,Government High School Limbe,20,26.76,FALSE,TRUE,English
6f6f74b8-3315-4893-b2bf-f90c83d42cae,University of Buea Laboratory School,27,32,FALSE,TRUE,French
1012f004-d0a0-4039-a240-45cdb23cf41e,Lycee Classique Douala,6,37.85,TRUE,TRUE,French
bae75da8-b2d4-43bd-8ccc-3c06c6c05575,Bilingual Grammar School Molyko Buea,26,27.88,TRUE,TRUE,French
973fee0e-197d-428f-b690-319dff6dc24f,National Comprehensive College Limbe,28,35.06,FALSE,TRUE,English
7eefcb09-3ade-4749-84a5-90398b0c77ab,Cameroon Protestant College Bali,12,33.23,TRUE,FALSE,English
d310c06f-3f51-4315-bdc7-7f98288c0261,Government Bilingual High School Bamenda,16,38.04,FALSE,FALSE,French
8c37a185-442d-4bf0-a29d-5294698825fa,Sacred Heart College Mankon,25,21.12,TRUE,TRUE,English
7819633f-7af6-4d13-9417-ec11a54585af,Our Lady of Lourdes College Bamenda,9,44.36,TRUE,TRUE,English
4157ae61-989d-4c80-b856-dd0525eb00d9,Lycee Bilingue Essos Yaounde,6,36.62,FALSE,FALSE,French
c821d5fa-4e48-422e-b18d-ca39f47a4cd0,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",10,45.67,TRUE,TRUE,English
357ebdd1-fceb-4ca0-909b-072e85fa7a19,Baptist High School Buea,7,40.93,TRUE,FALSE,French
5a8ba682-e035-4413-8de4-a0170fa06410,Saker Baptist College Limbe,23,40.53,TRUE,FALSE,French
a6d6d49e-af3b-4e5c-ad01-5e31bfadca22,Presbyterian Secondary School Bafut,23,21.94,TRUE,FALSE,English
ba0ba55f-0249-413d-b296-1e545a03b2b5,St. Joseph's College Sasse Buea,11,45.11,TRUE,TRUE,English
55e45d7b-f48b-492f-8598-861db5eb280d,Government High School Limbe,26,18.45,FALSE,TRUE,English
4473fb5f-bf81-4e57-9403-9cf3d8c96ff1,University of Buea Laboratory School,28,24.87,TRUE,TRUE,English
ece0a4b8-0534-4097-a3e5-237f52a95bc6,Lycee Classique Douala,10,20.84,FALSE,TRUE,French
459691c5-e46f-450a-9b08-382f8cb70df1,Bilingual Grammar School Molyko Buea,21,16.48,FALSE,FALSE,French
87a60c42-add3-41fd-b8f1-9a2ce79d77d7,National Comprehensive College Limbe,8,26.71,TRUE,FALSE,English
62676b71-5055-476b-92dc-615dce3d80b8,Cameroon Protestant College Bali,15,24.7,FALSE,TRUE,English
6db12c09-2e62-46bd-94a8-15e252dd503e,Government Bilingual High School Bamenda,12,18.66,TRUE,FALSE,English
ee6b6bbd-4b62-472f-97fa-a1aa5a59c904,Sacred Heart College Mankon,26,12.7,TRUE,TRUE,French
1089c6dd-be38-41f4-b5df-cc920c828fd4,Our Lady of Lourdes College Bamenda,6,13.21,FALSE,TRUE,French
a8218e99-e142-4172-abce-f8f3f482136f,Lycee Bilingue Essos Yaounde,8,44.22,FALSE,FALSE,English
23416a9d-694d-4373-91a8-548216db6eda,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",30,18.81,TRUE,FALSE,English
7ee405f6-0923-4832-8488-12da49240e49,Baptist High School Buea,23,36.52,TRUE,FALSE,French
62193999-10b5-4ee8-8e3d-de504c80c249,Saker Baptist College Limbe,28,25.49,TRUE,FALSE,French
7ff162d0-778f-4606-ad39-abeebfbde31c,Presbyterian Secondary School Bafut,14,42.98,FALSE,TRUE,French
aa7e49c6-d56d-42fe-88bb-c4d2ab3d3373,St. Joseph's College Sasse Buea,23,10.65,TRUE,FALSE,English
20d5ed0e-11c0-4255-9c63-4d6015eddc4d,Government High School Limbe,15,27.42,FALSE,TRUE,English
d6c3c4f0-f9eb-41fb-9023-35971abaef0f,University of Buea Laboratory School,23,12.89,TRUE,TRUE,French
44b265da-8929-4dbd-82d0-d80dd361078a,Lycee Classique Douala,24,21.78,TRUE,FALSE,French
1a61069c-1eef-46e6-b077-1b430ace9132,Bilingual Grammar School Molyko Buea,28,11.68,TRUE,FALSE,English
c8e4547e-6649-4ebd-9b5f-436515d3800e,National Comprehensive College Limbe,9,48.37,FALSE,TRUE,French
f4810c5c-8a67-4bd3-b648-7e5605aab535,Cameroon Protestant College Bali,24,48.39,FALSE,FALSE,English
44b48893-95c5-4119-af9f-2378cb1c1a8e,Government Bilingual High School Bamenda,5,16.07,FALSE,TRUE,French
2d910abf-2413-482a-8d14-be3543e41c9c,Sacred Heart College Mankon,12,32.15,FALSE,FALSE,French
193163e3-bac2-428f-b821-c6f8b0e41849,Our Lady of Lourdes College Bamenda,16,22.16,FALSE,FALSE,English
ca343615-da27-47e5-97e8-bfaf28bc3b5f,Lycee Bilingue Essos Yaounde,10,48.19,FALSE,FALSE,English
ad5ff29f-5814-469b-b56f-4b62de855d27,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",20,48.84,FALSE,TRUE,French
a7fd4d46-c0df-4700-84ed-67e7a530af44,Baptist High School Buea,10,12.89,FALSE,FALSE,English
863922cc-57b0-4f38-93b0-8e71d16e28c0,Saker Baptist College Limbe,11,18.2,FALSE,TRUE,English
a4ab5d7e-a3c3-4739-91dd-8e9beed18733,Presbyterian Secondary School Bafut,17,22.64,FALSE,TRUE,English
af333545-2784-4678-afdc-f0129909762e,St. Joseph's College Sasse Buea,19,16.79,TRUE,TRUE,English
c03fa09f-9921-4936-8773-4f83c9c1e88e,Government High School Limbe,14,22.58,FALSE,FALSE,French
55488595-e802-45ad-aa59-49c4dfd9dfb1,University of Buea Laboratory School,16,42.91,TRUE,FALSE,English
4f3783a8-cb1f-46c7-857b-c0b53e2ec2ed,Lycee Classique Douala,7,28.75,TRUE,FALSE,English
1b937e93-c5c6-4499-a284-ca023023647f,Bilingual Grammar School Molyko Buea,12,18.75,FALSE,TRUE,English
28d5d68a-0398-4e4e-8477-6db26760ac78,National Comprehensive College Limbe,10,14.55,TRUE,TRUE,English
eece0dd8-0e6d-4f74-9ae0-d16f5c67fff6,Cameroon Protestant College Bali,20,15.38,TRUE,TRUE,French
37d16326-cdfe-4c8f-b86c-86271cbdc005,Government Bilingual High School Bamenda,27,43.44,TRUE,TRUE,English
04fba2bf-6051-4101-9816-6bf922ca781a,Sacred Heart College Mankon,13,15.29,TRUE,TRUE,French
9b581576-d2a4-4e07-9907-5d9b2bd99d0e,Our Lady of Lourdes College Bamenda,14,20.28,TRUE,TRUE,English
c4e454af-20c7-463e-bd57-b8debafa15e2,Lycee Bilingue Essos Yaounde,19,14.83,TRUE,TRUE,French
ee668092-3bbf-44ff-ad88-5f6fabe8ce36,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",5,16.28,FALSE,TRUE,French
4bf6be2d-7d47-4a1f-bb12-aeadb9ca5d5a,Baptist High School Buea,26,10.48,TRUE,FALSE,English
49378dcc-1785-47ca-9e35-201623d9389c,Saker Baptist College Limbe,9,19,TRUE,FALSE,French
093edba6-395c-49c7-99c4-5207634169e0,Presbyterian Secondary School Bafut,22,35.59,FALSE,FALSE,English
441b137f-9ff8-433a-8b57-9b9212b69383,St. Joseph's College Sasse Buea,13,21.12,FALSE,TRUE,English
09b04cb5-d702-4dbd-b3eb-ca13d882100e,Government High School Limbe,11,36.49,FALSE,FALSE,French
50d4b3d6-e2a9-4422-a0bc-d7e48ba7b7c1,University of Buea Laboratory School,25,31.76,FALSE,TRUE,French
a02e0ab8-b507-49e4-8c8f-4bcfe7b944b5,Lycee Classique Douala,16,23.51,TRUE,TRUE,English
fe92218a-4679-4621-82b4-13b6e4c7caf8,Bilingual Grammar School Molyko Buea,16,28.73,TRUE,FALSE,English
edf2d971-19a0-43cf-af96-d1ae4b1d2d82,National Comprehensive College Limbe,29,16.14,FALSE,FALSE,English
618a6c49-caf4-4e9a-bc93-faf08d6017c2,Cameroon Protestant College Bali,24,19.19,TRUE,TRUE,English
474aaa91-0f49-44f9-9c67-a660ddf7811a,Government Bilingual High School Bamenda,11,43.43,TRUE,TRUE,English
f2967116-a6cb-49e0-908a-249427b83fc1,Sacred Heart College Mankon,16,18.25,TRUE,TRUE,French
4399d2d2-fb9c-4057-9a0e-6630497bc91f,Our Lady of Lourdes College Bamenda,29,41.35,TRUE,TRUE,English
41966c28-1843-4413-a2fd-20523e76d2a5,Lycee Bilingue Essos Yaounde,30,11.95,FALSE,TRUE,French
fd2837de-14e1-4b12-95ae-b18ad5ba3d2d,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",29,42.41,TRUE,FALSE,English
74e5367a-831f-4691-bae6-dc5bc6b81646,Baptist High School Buea,10,44.22,FALSE,FALSE,English
359f6834-e3fe-463a-94d1-782fd3538ad9,Saker Baptist College Limbe,17,20.8,FALSE,FALSE,French
448e7d29-c2a9-428d-bef0-e794d3c082ba,Presbyterian Secondary School Bafut,24,15.78,FALSE,TRUE,French
5c3a0fcb-b28d-4a93-ba13-d13d4ff87a77,St. Joseph's College Sasse Buea,18,40,TRUE,FALSE,English
374bcf04-9ac9-48d6-800d-379ba12d4452,Government High School Limbe,25,29.7,FALSE,TRUE,English
20653f10-c99a-4660-b7d6-9241406bdd93,University of Buea Laboratory School,13,27.04,FALSE,FALSE,French
7e24f08c-15a8-4d37-aebe-4f4b821a4f4a,Lycee Classique Douala,20,48.96,TRUE,TRUE,English
391584da-4423-4f43-8701-ffe76ea0f5ce,Bilingual Grammar School Molyko Buea,16,35.74,TRUE,TRUE,English
07e0d401-46d1-4478-bf90-3dffb57f042e,National Comprehensive College Limbe,24,15.56,FALSE,FALSE,English
6131e8c7-94bc-4bf9-82fb-d89c9f587710,Cameroon Protestant College Bali,12,39.59,FALSE,FALSE,French
d6973496-81a3-41d3-8940-b998a0323448,Government Bilingual High School Bamenda,17,41.76,TRUE,FALSE,French
8d25f4cb-a5a2-4dc8-9f3e-ca89ad2901ef,Sacred Heart College Mankon,24,18.46,FALSE,FALSE,English
7896e20f-0244-4e54-bdd1-6d9d5081b9e5,Our Lady of Lourdes College Bamenda,15,43.26,TRUE,TRUE,English
ab61b866-e008-4652-beb2-68fd9586427b,Lycee Bilingue Essos Yaounde,16,36,TRUE,FALSE,French
1d9dde90-6de7-476d-99a9-230f71d0bc02,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",12,33.45,TRUE,FALSE,French
333cf005-a487-4f97-a427-c25764f1b515,Baptist High School Buea,16,23.78,TRUE,FALSE,English
a2e8c36f-5728-485e-8c76-468bc7d7ba6e,Saker Baptist College Limbe,22,32.27,FALSE,TRUE,English
4230aaeb-3078-49b7-a453-221bb9967926,Presbyterian Secondary School Bafut,8,32.15,TRUE,FALSE,French
c7864c16-198c-42e0-a284-1a82391582d9,St. Joseph's College Sasse Buea,22,45.51,TRUE,FALSE,English
a5933987-c4a2-43dc-b97c-2f7ec3e9e423,Government High School Limbe,8,39.71,TRUE,TRUE,French
2a68e1cf-d315-44f6-8014-7582aaaea6ba,University of Buea Laboratory School,9,25.15,TRUE,FALSE,English
21344573-4946-4905-99f2-d3841ed02f31,Lycee Classique Douala,25,45.54,FALSE,FALSE,French
5c5e4696-c4be-4a1f-8669-85ae99ee172e,Bilingual Grammar School Molyko Buea,8,16.3,FALSE,FALSE,English
ca4d6b08-7fac-44ac-bbbf-6e9d481a5320,National Comprehensive College Limbe,21,29.05,FALSE,TRUE,French
a6c7d3e4-39d3-46aa-b45a-5f2e2340ee33,Cameroon Protestant College Bali,24,20.82,TRUE,FALSE,French
e0170d40-9753-4a69-8f2f-a10e62c1119c,Government Bilingual High School Bamenda,11,48.59,FALSE,FALSE,English
91ab90c3-e4e6-46e6-b2c9-10dd05d68b3d,Sacred Heart College Mankon,30,17.05,TRUE,TRUE,English
962f0197-d195-4354-b4cc-132f451e347a,Our Lady of Lourdes College Bamenda,22,29.64,TRUE,FALSE,English
ec05b551-4096-437f-9ef4-8e5533d516e3,Lycee Bilingue Essos Yaounde,12,32.45,FALSE,FALSE,English
2d884116-e109-4e02-a286-b93d6a16085c,"Cameroon College of Arts, Science and Technology (CCAST) Bambili",21,23.44,TRUE,TRUE,English
85e79484-1b52-4fa7-a936-0020f4880555,Baptist High School Buea,21,36.1,FALSE,FALSE,English
18594989-bfaa-4e48-820f-c3ee5b7e054e,Saker Baptist College Limbe,19,17.77,FALSE,FALSE,English
49dc6cda-fac2-4230-83fd-cc58d4f8b9e3,Presbyterian Secondary School Bafut,21,34.04,FALSE,TRUE,English
