332aba47-55b8-40c4-8feb-2881112df282,2022-2023,Second,October,FALSE
aa24eb01-f7bf-4429-a641-8f79eb2168f1,2020-2021,First,December,FALSE
1a5c8d43-b5cd-43e2-9067-374bdfe72d18,2020-2021,First,June,TRUE
29e053af-ee1c-413c-a7e6-86141808feff,2023-2024,First,October,TRUE
77753e37-141f-43f1-8319-8c1380a4ed6d,2020-2021,Second,March,FALSE
07af644a-9a57-4b3c-8b90-2e507c03625f,2022-2023,Second,August,TRUE
a336565c-3587-401e-b073-1ef8cf3df726,2022-2023,Second,May,FALSE
64aba2d7-628b-4844-ac84-a0fb642cb185,2022-2023,Second,January,TRUE
b854ac7c-a6a3-44d9-a46c-a6f33a81481e,2019-2020,Second,March,TRUE
7aebdb28-4dc0-4f30-9dde-83c4f04259d3,2019-2020,Second,September,FALSE
a66948e1-12d9-4bbd-81d2-80542cd90ba5,2022-2023,First,April,FALSE
f39fcb52-6a05-4569-a88a-a28e3f0b1c87,2020-2021,First,October,FALSE
83f2ab3f-94de-40b5-938c-ef33d95b572d,2023-2024,Second,September,FALSE
314754c0-029a-4fd0-9616-ecd547a64964,2020-2021,First,December,FALSE
7dc82ba2-af12-411a-ba28-521433781d0f,2022-2023,Second,December,TRUE
2c4bdccf-b795-4814-8c9b-8a6d9c71bd46,2021-2022,Second,August,FALSE
4730350a-99e9-434a-a9fd-4824aaf7c2c1,2019-2020,Second,October,TRUE
d52577e0-07e6-48fb-be40-ad33fce64e09,2023-2024,First,September,FALSE
37fd3976-5c79-4f86-bd95-db0d39940503,2020-2021,First,November,TRUE
32abe4b7-b041-47d5-a208-79ba58544a17,2020-2021,Second,May,FALSE
a8ff9d12-1b8f-4512-be05-2644aa924983,2019-2020,Second,December,FALSE
403d2d9f-b5e2-4c2d-a7c1-c476336c2624,2023-2024,Second,July,FALSE
d86db68a-204a-4fea-97cb-90a8bd590275,2022-2023,First,September,FALSE
b04c34b0-f3ee-4fee-b2be-22b6b0743f1b,2020-2021,Second,December,TRUE
d49981fc-739d-436c-aa20-022b547c583d,2020-2021,Second,October,FALSE
57a13562-a1a0-45de-9501-0ff8191ff163,2021-2022,First,December,TRUE
d40da43d-ce65-4f82-9033-e0580c24c81f,2019-2020,Second,December,FALSE
0df4ab5d-3fe0-4c3c-bb48-ee3cc89ec7e9,2020-2021,First,November,FALSE
746c1f35-8056-4992-a71e-72bc5e80d9bf,2019-2020,First,October,FALSE
ca28e2e8-74c1-4e74-8fc4-350e8e31e669,2022-2023,First,August,FALSE
dbadfbc7-b375-40bb-a034-89a8112ac680,2023-2024,Second,March,FALSE
26d9ec3a-546b-4498-a5e4-70e8c5dab672,2020-2021,Second,June,FALSE
9f61c06a-dab4-4a1d-9966-2bc648b6c36f,2023-2024,Second,November,FALSE
9a87a83d-8ab4-4c5b-8ba4-c9384ac7b72f,2023-2024,First,December,FALSE
28f40736-5b04-4b99-8020-982d127ee8b1,2023-2024,First,March,TRUE
f4c98a79-9971-461f-b925-7691cca06420,2019-2020,First,January,TRUE
80b68384-81f7-4718-bcea-df21815d6b9d,2019-2020,Second,March,FALSE
0104af2b-e8c9-4331-ab53-db56e643134e,2022-2023,First,July,TRUE
53f835cb-12e6-4b9d-b689-ec1ae82ce1fc,2021-2022,First,June,FALSE
77808893-964c-45fe-86cb-22f81eed01d2,2021-2022,Second,February,FALSE
44abd1aa-69e5-4ab5-bf24-9179711461c3,2023-2024,First,October,FALSE
6663b1fd-3eff-40de-96d9-539c930838c1,2022-2023,First,November,TRUE
db6c1c9b-6880-4cc4-95bb-e42bb9d36e5e,2023-2024,First,January,FALSE
d6d234b4-69f7-40ae-b0c2-36a15a1fde56,2021-2022,Second,March,FALSE
e6f8498c-8215-486a-a33e-158958ac4a0e,2020-2021,First,August,FALSE
2245ce5f-f574-4d4a-aaa1-4851fec02849,2023-2024,Second,July,FALSE
c03944a9-ce11-4fe4-b259-b3b8b400df00,2020-2021,Second,September,TRUE
914778f2-d6f5-47d0-9bc8-057a6300acd4,2019-2020,Second,February,FALSE
44d635b5-a813-4699-93ea-0387a7cfa32b,2019-2020,Second,March,FALSE
aa99d682-9045-4a45-add0-a30fb55bf7df,2019-2020,First,November,TRUE
db7fbf0b-e3ad-4629-8611-1161d089f2ad,2021-2022,First,April,FALSE
4e0f5193-900e-4001-a18b-da7bf4fd5a6c,2020-2021,Second,August,FALSE
94952c71-4377-41e0-9b19-1a238fd89bda,2022-2023,Second,August,FALSE
abc04be6-3090-4538-8be7-982fc758a01d,2020-2021,Second,December,TRUE
418ade0e-d07c-4216-bea3-65abda3aa25e,2022-2023,Second,September,FALSE
7540b143-51e1-4645-9bbe-6d7bbd87d303,2021-2022,First,April,TRUE
fc9bca74-cf0c-44d8-956a-76de7af22f56,2019-2020,Second,December,FALSE
13aac085-6524-4b14-9d0a-7bc468c685ee,2023-2024,First,May,TRUE
eb268c8a-3cda-4538-a1a4-2036b8c9d666,2022-2023,Second,February,TRUE
6fda9a90-d820-4cb7-893a-f2f78ad645c8,2023-2024,First,July,TRUE
04367209-5706-4281-a015-e29e57dff89e,2023-2024,First,August,FALSE
e1aff6f2-f4e4-45cb-bc9e-fcc5c6e5c9a5,2022-2023,Second,December,FALSE
e5112515-b500-4bd1-88b1-c046ea66d601,2023-2024,Second,November,FALSE
b28b6626-1724-46a7-99cf-07e795269ecd,2022-2023,First,December,TRUE
b8632715-58bf-412f-9826-87735e14bea1,2022-2023,First,March,FALSE
83fc4936-718f-4456-beac-26576678b006,2020-2021,Second,July,FALSE
35524ce5-f232-4eff-a442-fb64300087dc,2023-2024,First,December,TRUE
f914d262-a6b3-42dc-b26c-5ca290775460,2020-2021,First,June,TRUE
5d56019c-c395-45ac-88c8-2153bdc261b4,2022-2023,Second,December,TRUE
9755c8ee-c1bd-4af8-af91-e43af592f8fb,2021-2022,Second,September,FALSE
ce9be989-6235-41fd-b032-6c25c1b18471,2022-2023,Second,April,FALSE
9444b5f8-1df5-4cb0-ac76-741d03e8685d,2019-2020,Second,September,TRUE
277be5e2-1643-4826-88e7-24e4c7bb0252,2019-2020,Second,March,TRUE
6a41ebc8-07db-4cc9-b5ad-3c06a31a25c4,2023-2024,Second,August,FALSE
c6667ac0-8fda-499a-9b27-c7e1620337cb,2021-2022,Second,December,TRUE
68e633a6-3ad0-482a-abdd-e79c53c20592,2020-2021,Second,February,FALSE
7e231150-87f3-4566-b499-e4e808ca5a76,2023-2024,First,November,FALSE
efa14175-fec8-4f57-8aa5-854d88efbb0d,2020-2021,First,October,FALSE
ab3fbc5d-002e-4e44-a2c4-95ce70371c1e,2020-2021,Second,June,FALSE
dba06693-e702-45a0-8770-fc7923cd83af,2021-2022,Second,April,TRUE
a2466555-ed29-4e63-b936-f22ee736ff52,2023-2024,Second,February,FALSE
f097f270-8cf2-492e-b6f4-3a3db642c344,2022-2023,Second,April,TRUE
1112b0f8-f189-483d-99a6-914f8c93f3f7,2019-2020,Second,April,FALSE
e9b78309-c223-46cf-82eb-8a41286ef90a,2020-2021,First,January,FALSE
65616fee-6d4a-4a4c-9e28-7fb993ed5672,2019-2020,Second,May,TRUE
fa7f14d6-6db9-48a6-ba0b-5af9da38aab5,2022-2023,Second,December,TRUE
f1bae622-29f4-4fba-b160-481938476730,2021-2022,First,February,TRUE
719cc375-a599-452d-b308-04570477bd1d,2021-2022,First,December,FALSE
400e78a4-c63b-45c1-8b94-b930393a4207,2020-2021,Second,June,TRUE
e55447c1-fca7-4018-b94a-38c580d76c46,2022-2023,First,October,FALSE
7ba6bf6f-6ba7-4fdc-9c91-a2ee6015f8e4,2023-2024,Second,August,FALSE
19c392b5-a3fe-4ce9-b5c2-99e5003effee,2022-2023,First,June,FALSE
00a484e8-b24f-495c-a101-54b5944d58b2,2021-2022,First,August,TRUE
db6be908-a8cb-44c3-a7d7-7d7a58f63590,2020-2021,Second,October,TRUE
4978fcd7-ce37-437a-bd89-c7f6537334ab,2021-2022,Second,December,TRUE
319c016c-d8b5-4dca-9caa-ffc4d6c8460f,2022-2023,First,January,TRUE
7a72ee50-7d36-4f8e-a875-342396c5a3c7,2023-2024,First,April,TRUE
641eb3bc-42b9-4ab3-9151-4c4708b21461,2020-2021,First,July,TRUE
99dd89b0-3383-498c-b359-f4e9d1965e63,2022-2023,Second,July,TRUE
40526aad-6478-4b55-936d-d4ff3e760bb2,2020-2021,First,April,FALSE
9720c1ba-0171-471f-98d4-7d41b9ce3c5e,2023-2024,Second,February,FALSE
577aeaea-fe9b-428a-be21-481af23ef5f3,2022-2023,Second,February,TRUE
e4ee966b-6cfb-438d-bcdc-18a545428172,2023-2024,First,September,FALSE
7ec26db7-885d-4755-a75f-98b28cbc8197,2020-2021,Second,February,FALSE
b7fb86e0-3db7-4d9b-b788-1d98bf0b24c8,2022-2023,First,August,FALSE
5a91c613-c14b-4bad-8cd1-ed94a93ca126,2021-2022,Second,September,TRUE
6dc2e3a4-80ab-4a50-b7d5-d21a8479d783,2020-2021,First,December,FALSE
d98ec79f-0ee1-4330-9fe0-03e188a71b2a,2021-2022,First,December,FALSE
fb2427c0-365c-4100-949c-afee292c05f0,2023-2024,Second,November,TRUE
96fcee8b-f7b5-4feb-a2f8-1d5318326fb0,2022-2023,First,January,TRUE
d6d09532-6c23-4304-ad14-b808cd017fed,2020-2021,First,October,TRUE
50f4e18b-20b6-4ec4-ab69-2546e1d7b508,2020-2021,Second,March,FALSE
c700be38-7ece-45ee-bc04-2db245a9c97d,2023-2024,Second,February,FALSE
afb9442e-0c77-47e1-a503-99b78225eb62,2020-2021,Second,October,FALSE
8403a4dc-53e9-46d3-9044-da99085cc132,2021-2022,Second,March,FALSE
d973552a-039d-4a20-8e4c-84390d3f6981,2023-2024,Second,December,FALSE
62d7cd82-4b3b-4c25-8792-969917331a6b,2021-2022,Second,May,FALSE
9bbfde4b-50c3-4b53-94fc-d36d1f453c1f,2021-2022,First,August,TRUE
bbba9254-c4c0-4601-b783-3414c997175c,2023-2024,First,February,TRUE
1201c616-068c-4bff-8a77-75af0353b678,2019-2020,Second,December,TRUE
0e3b8325-abe8-4840-9474-c88fea96e40c,2023-2024,First,September,FALSE
08f0a87a-ecda-4ac9-a393-8d98f757507a,2021-2022,Second,December,FALSE
81a7e180-84e0-4188-b5aa-a1ea7364011a,2021-2022,First,December,FALSE
647a1cb1-41f4-4f35-91fa-54eef02cddd2,2023-2024,First,November,TRUE
b5872e50-c21e-45ac-aaec-bc6670e734ce,2021-2022,First,February,TRUE
ba7c9fc7-4f1c-4a2d-a17c-61433b56c170,2023-2024,Second,August,FALSE
d83462c2-3e77-4b42-8876-70877f037ac4,2021-2022,Second,August,FALSE
3b62da24-928c-4aba-80d4-2bd166e1ed47,2019-2020,First,August,FALSE
f82bb285-a2df-4b1e-92e0-75f2d1fdf3a6,2022-2023,First,July,FALSE
46bb3af6-9ab8-4051-8df1-e463084d8414,2022-2023,Second,April,TRUE
930a606b-1b78-4573-b5ee-54141ac953d0,2020-2021,Second,August,FALSE
9342f3eb-f241-4a41-9165-9f1b87f815f6,2021-2022,Second,April,TRUE
860f9df6-1153-45bf-bf70-881b60c23031,2022-2023,First,March,FALSE
337d1d2a-1bf5-487a-a4b9-3e103812af8a,2020-2021,First,October,TRUE
4b360565-59a3-4d2e-8365-d0cdf584be70,2021-2022,First,March,TRUE
8aa3f160-a909-4f18-aeb9-47732037e10a,2022-2023,Second,April,FALSE
cafecbc1-a79d-4fe1-80cc-69efa32cb76a,2020-2021,Second,June,TRUE
a158a2bb-5bc4-488f-acd6-32f9b5b0a760,2021-2022,First,February,FALSE
f76ae8a4-162a-4923-9a83-35cb1158faf8,2019-2020,Second,November,TRUE
0ab6a7ed-a7fd-4dd1-953a-8bfbe72a6c39,2021-2022,Second,March,FALSE
99e5dd70-5a76-4315-8175-4cf33241f4f0,2019-2020,Second,November,FALSE
03afc024-bf7c-46cc-9c1d-170e4cdbfa90,2020-2021,First,May,FALSE
a96dca7e-2a82-445d-8b36-ed3193ec3d9d,2023-2024,Second,August,TRUE
d36085f9-1024-4401-885e-2f0c93d151b4,2022-2023,Second,January,FALSE
72cfa214-9091-4ba1-9042-6c912e72efd7,2023-2024,First,October,TRUE
d2080947-bd03-4d8f-9ff6-860d9f1730cd,2022-2023,Second,August,TRUE
aee8e8a2-ba8b-426c-894e-539a96f1cfa7,2022-2023,Second,June,TRUE
23b7b8bb-c587-4378-82a5-28e23a6fdb21,2023-2024,Second,November,FALSE
b5af9736-8ad0-45ae-8ecd-6d693f350134,2023-2024,Second,May,FALSE
fcbcdcb9-6b32-448f-adeb-efda7299bb11,2021-2022,Second,February,TRUE
6e21fa38-da42-42e2-a3a1-e21177dfe63b,2019-2020,Second,May,FALSE
63225384-a1fc-43c3-be66-098409493c74,2023-2024,Second,February,FALSE
ba587f10-d76f-42d6-aa52-52c8d4d608b4,2020-2021,Second,March,FALSE
51f76592-f01b-4963-93c5-e8ca8609e0dd,2022-2023,Second,August,FALSE
122f4327-d668-4569-becf-7c8be5722166,2022-2023,Second,April,FALSE
f2f0d3b7-c7f6-4583-b3b7-178be4ed2829,2020-2021,First,March,TRUE
a5cd6b4b-0446-41ae-8f4b-4685d4d9c926,2023-2024,Second,September,FALSE
d16f6817-9ca5-46d6-906d-c63b36634891,2022-2023,Second,July,TRUE
37c629a4-8cd4-49a2-b86b-203ef94941a0,2023-2024,First,September,FALSE
4a4a52c1-4969-4421-b60c-f9e488a40b0d,2021-2022,Second,August,TRUE
31c5cc14-a708-42b0-b320-f238ab4b85d4,2020-2021,First,October,TRUE
82b251f1-1994-47eb-872e-1da90577027d,2019-2020,First,June,TRUE
293c8915-3d23-41be-a84f-c29332514a46,2021-2022,Second,June,TRUE
aa1d4812-9187-4942-8198-1ea6b0c9eab0,2022-2023,First,July,FALSE
df628f0b-9f9c-4f6f-a236-2afd345bfbb2,2023-2024,Second,May,TRUE
b4a51555-729d-43e7-91a6-5edeaf201ad1,2021-2022,First,October,TRUE
c08a5124-6284-4fe8-ae2c-1b81022e983f,2021-2022,Second,March,FALSE
2ab64bad-8282-46bc-be0b-087a61c2d66b,2022-2023,First,November,FALSE
1f56278d-78cf-4ea4-8121-54e0e0a10e5c,2019-2020,First,April,TRUE
8f2a61c0-4f15-4435-aef3-9e935926f91b,2020-2021,First,July,FALSE
1e021d08-5361-4570-8d09-d7511470b624,2020-2021,First,June,TRUE
ddfbb48e-d32c-4af0-b927-c2d838f344d1,2021-2022,Second,June,TRUE
784ba064-d00d-41df-93e2-c5ee1afe14f8,2023-2024,Second,March,TRUE
5753a760-0e75-4fbe-aa3a-e8648265133c,2019-2020,Second,January,FALSE
67ef1243-72f6-4b54-9446-ff77700e0065,2023-2024,Second,November,FALSE
124c3f25-7e48-4266-b3cb-3761d79b788e,2022-2023,First,December,FALSE
b44ffb05-fccf-4f73-a2f7-e75997c9522b,2020-2021,Second,July,TRUE
aa366c3a-d013-4e67-9fb4-e0bdc8408d88,2019-2020,Second,August,TRUE
22808829-9b55-4dd2-8d7b-e55d8f05d5d9,2023-2024,First,July,FALSE
3a48815a-dfe3-4280-888a-e658c363a714,2022-2023,First,October,FALSE
87d9bb93-27f5-47f6-abff-7ffb0f1f928f,2023-2024,Second,September,FALSE
71a4268e-fdb0-49d1-bb89-7092f85a0197,2021-2022,First,January,FALSE
4512aa6e-7017-4842-8dc7-9d1f51d0a242,2021-2022,Second,November,TRUE
9fce91c3-80e4-48e6-9b86-8adc08933949,2022-2023,First,October,FALSE
3cfc7354-2f8a-42c0-a87c-4905c09d62be,2020-2021,First,November,TRUE
358f0fc8-034f-4ced-9601-83c2adf8a9c2,2019-2020,Second,October,TRUE
701a9eaf-60c9-49b5-8351-51986aead437,2020-2021,First,July,FALSE
1c5b0b3f-7b6f-49b4-87a5-32057d2236af,2020-2021,Second,September,TRUE
2b749593-a4b6-414f-9f35-bb449839e643,2021-2022,Second,July,TRUE
78dec02e-98db-480d-8276-a38d442b7a2c,2019-2020,Second,October,FALSE
60c4f0a4-2cca-49cb-adc6-da13a9926808,2019-2020,Second,July,FALSE
e164d172-c02a-4cc7-9773-567b52d95cce,2019-2020,First,August,FALSE
ec65d11e-3078-4642-906b-c3b277202dd8,2021-2022,First,October,FALSE
d76e5aa5-9381-47e2-8824-4d0767a5e874,2020-2021,Second,November,FALSE
423e5555-f2b1-4b9b-ba04-166d6a097adb,2023-2024,First,December,FALSE
b1c326c0-1841-405e-9d0d-929cb2b103ab,2019-2020,Second,January,FALSE
3a97d804-50fc-4476-8f26-1681bebeea42,2021-2022,Second,April,TRUE
2d7d9f25-c3f8-43cc-9b3c-f9fe73de1685,2021-2022,First,December,FALSE
4cea2f3d-b81b-4be9-b182-d2485afe621d,2021-2022,Second,March,FALSE
ad8c5971-4c13-46e8-8e87-f4f5f8f9d0ca,2023-2024,First,October,FALSE
84a94794-d2d7-4444-b2fa-7c48cf958494,2019-2020,Second,December,TRUE
db2758c1-fbac-42ab-a56e-73158826e7b4,2021-2022,First,April,TRUE
6b54afc4-b865-404f-a3b6-015b52b93b49,2022-2023,Second,August,TRUE
9a81d73f-f2b9-4927-97f8-6146a79a19eb,2019-2020,First,September,TRUE
b50acebf-0c6c-410d-b796-91bb92cd4a06,2021-2022,Second,September,TRUE
5d845251-8547-4957-90fd-c10f1cccec5d,2023-2024,Second,January,TRUE
eced079e-c30b-47f7-9aae-b709f2c26922,2022-2023,Second,April,FALSE
508e7f13-1cba-4396-91a5-b29a1a5fe46b,2023-2024,First,February,FALSE
e4a5c9c4-79f0-41d3-aeca-b5d0bc5e4371,2023-2024,First,May,TRUE
8b1f48b9-3b72-4f18-898f-89a93fe97204,2020-2021,Second,February,FALSE
51dc3fb5-1316-4e55-9825-4828dd567eaf,2020-2021,First,July,TRUE
bc6c5e7c-496e-4277-ad85-efcc75bf169d,2023-2024,First,September,FALSE
097de460-fe41-4eb2-be93-f9de6ba3414c,2023-2024,First,January,FALSE
a938866d-0f6e-4f5d-9e46-e609a6257b1d,2023-2024,Second,November,TRUE
d8af0727-dd9b-4582-803b-657669e8c1b5,2022-2023,First,July,FALSE
f8764c84-025d-48b8-8834-ed4cfd6a6562,2020-2021,First,September,FALSE
81067649-33c8-4423-8b6a-a7019bc7f652,2022-2023,Second,November,FALSE
11558070-fe13-49a4-b5a3-03aabc3835c6,2019-2020,Second,August,FALSE
42596a86-392c-457e-9538-73c8dc06f2d6,2021-2022,Second,October,FALSE
0f7f0d86-b3da-4bee-92d8-2a776f153e8f,2022-2023,First,December,FALSE
51ee075a-7c20-4d12-8268-2e392d6f29a6,2021-2022,First,January,FALSE
0d3702ba-6da6-471e-b3fc-752d82575b1b,2022-2023,Second,November,TRUE
4c980eec-a027-49a4-abf7-250d3fa5d42d,2021-2022,First,May,TRUE
58171b35-e663-474d-bedc-140fbf1e2b91,2020-2021,Second,December,TRUE
3db51e16-b02a-4367-b3e7-754860776e15,2019-2020,Second,June,FALSE
8a5ce7c2-c705-4e8d-b4e1-b06ddaa6f86e,2020-2021,First,June,FALSE
4cf79d96-3e84-497c-a696-3ba493fd4ccd,2023-2024,Second,June,FALSE
5c0c7c79-e2bf-475a-b8b8-bb209fa8b479,2020-2021,First,September,TRUE
522e9584-c4f1-49d2-8765-c1f0236e9f2d,2020-2021,Second,February,TRUE
13bed02f-56c8-4221-8db8-80a473bae147,2021-2022,First,June,TRUE
dfb0aef2-e171-4e4d-9d13-475151194e38,2022-2023,Second,October,TRUE
da6d46d1-7873-44ab-b8f3-9f1a565594cf,2019-2020,Second,July,TRUE
a351de16-f3e3-4422-b045-ef2887cc9f07,2023-2024,First,July,TRUE
8910ec5c-313f-471e-a705-8dfa222b88d5,2019-2020,Second,November,FALSE
a3cc4e45-d2ea-488d-81ef-34ff8b3e13a9,2022-2023,Second,February,TRUE
f625ccca-2a8b-4b9f-8dd9-630833d8fd67,2021-2022,First,December,FALSE
bd2e2920-ad5f-4634-bed0-955144f3b3b7,2022-2023,Second,January,TRUE
76c7de99-2535-4142-a872-7d9edfb50929,2019-2020,Second,June,FALSE
aa43816e-1c2f-4ffb-a0a6-343216b349cf,2019-2020,First,March,FALSE
63c24fd0-abf5-412c-bf58-4c3b867c564c,2019-2020,Second,October,TRUE
edff0b3b-b71b-4d2d-a923-f2d1c5dcad93,2022-2023,Second,October,FALSE
a1c6a354-e8c6-4677-82e1-3537b02214a6,2023-2024,First,June,FALSE
76730d11-ef7e-401b-947b-3f4a60b9b40c,2021-2022,First,November,TRUE
7b3d214c-403d-4ce6-bc5f-c875f565b856,2022-2023,First,September,TRUE
2e0b847f-ce30-477f-b92c-bf8a6affdcb0,2022-2023,Second,August,TRUE
37318eda-ff66-4f94-a46b-a2a0f3e27bb3,2020-2021,Second,June,FALSE
3588bdf7-064b-4b81-b82a-22a2a1f1c440,2023-2024,First,August,TRUE
a6c59759-5833-40f2-8e77-63a6af3d58ee,2023-2024,First,April,FALSE
8f6d9e14-7836-4506-8773-b37ffe5b0a42,2019-2020,Second,November,TRUE
dec96bd4-c089-4405-b1a3-750cc1e6911f,2021-2022,Second,November,FALSE
86cfe03d-69c8-4208-af77-bd64b1efba3f,2022-2023,First,November,TRUE
de29137f-fdaa-4cf5-921f-caca1892533f,2019-2020,First,May,FALSE
cbe91838-1f73-440a-ab02-7c2f3070135c,2020-2021,First,May,FALSE
b951c5ec-2dc9-4107-a7af-31ec9c577fdd,2022-2023,First,June,TRUE
171c5ab2-47d0-43ad-b390-6c609268c73d,2021-2022,First,November,FALSE
f687f303-b675-4086-8b4f-bed9c59acb15,2019-2020,Second,January,FALSE
b3a2776e-f668-4131-aee3-85352cfabcd0,2020-2021,First,August,TRUE
c0f06059-82ab-448e-a3b6-22c339114cb2,2023-2024,First,July,FALSE
f064bbeb-ddf6-4add-803f-fcd6b27c2198,2023-2024,First,April,TRUE
