a466cf25-7708-4eea-bf92-d2584830eb0d,Low,Secondary,True,False,8,Traditional,Stable
dffb285f-ad8a-49d7-808e-67c57a66aa7d,Medium,Primary,False,True,10,Christian,Crisis
d9336f8b-f6eb-4a2e-871d-06cdad4d758f,Low,,True,False,5,Christian,Stable
e8895658-a9ee-4fcd-95f8-1a6f5f0e1de2,Medium,Tertiary,False,False,12,Christian,Crisis
22155170-bd2e-433a-a35a-138e9dfe9f22,Low,,False,False,8,Christian,Stable
7968e752-f73d-47de-ba79-e8e2e43d9011,High,Secondary,True,True,10,Traditional,Stable
207b9832-a91c-4c0d-b142-dc1c06068879,High,Tertiary,True,True,13,Muslim,Stable
4e47511d-bd90-4bd2-8d96-41ab6d6b8264,High,,False,False,6,Christian,Stable
9f79a7a5-6645-47de-b764-a45490389363,Low,,False,True,9,Christian,Stable
9cd1ba01-7918-4891-a687-4c45ef5e3d02,High,,True,False,11,Christian,Stable
84a5106e-f754-4f6d-bc6c-85a3956dc2a0,High,Tertiary,True,True,9,Muslim,Stable
2f0f95e1-b222-4039-b32b-4c55efc0d6df,Medium,Tertiary,False,False,9,Christian,Crisis
97766542-abfe-43a0-a720-dc2859fe5236,Medium,Secondary,True,True,8,Christian,Instable
4e43ad3e-c79f-41ea-a5e1-17936fa001cc,Low,Tertiary,False,False,13,Muslim,Instable
5900514e-3631-40cf-904a-9ad513ee611d,Medium,Tertiary,False,False,8,Christian,Stable
b0e4fe98-72a5-4eb6-9aa2-e68c03f2674b,Medium,Secondary,True,True,11,Christian,Stable
9e3d9983-4a3a-4e15-8948-68936f38e5ea,Medium,Secondary,True,True,9,Traditional,Instable
2afb0283-73a2-4e29-a15c-22629f605569,Low,Primary,False,True,13,Other,Instable
672307a4-b4e0-40de-b27d-7cf0b3593cd5,Medium,Secondary,False,True,14,Christian,Stable
692f45de-9092-4918-b7bf-87d130a3de0c,Low,,False,False,7,Christian,Stable
0a41579f-f210-413d-86ba-e13a818b2792,High,Secondary,True,True,9,Christian,Instable
1b202c86-e926-4454-9cf9-87a671616a02,Low,Secondary,False,True,13,Christian,Instable
7fc530c7-485d-4f24-9d13-9c4c9daf4ca0,Low,,True,False,7,Muslim,Instable
f2e5205b-a87d-46c7-8c37-9bc0506df86a,Medium,Tertiary,True,True,7,Christian,Stable
2f1b8c90-a28f-4731-9b2e-a9d6c7eaf180,Medium,,False,True,13,Christian,Stable
10e8a2cb-185b-45f5-8ba4-95b920cd923b,Medium,Primary,False,True,6,Christian,Stable
c9cb7bfe-d7e6-48c1-a265-5d9624df613b,Low,Tertiary,False,False,12,Christian,Instable
cf8d570c-d086-4b3a-bbcc-3786d4e9d73d,Low,Tertiary,True,False,10,Muslim,Stable
482e2bb8-bb72-45de-821a-597ef918fe8c,Medium,Tertiary,True,True,6,Christian,Stable
b31f01a1-f4ca-4583-a0eb-0ded24739bc4,Medium,Secondary,True,False,11,Christian,Instable
b9980916-91e6-4551-ae93-55105e8cf6b6,Medium,Secondary,False,True,8,Muslim,Stable
b7bd8623-a621-47ac-bc47-bcc53930b9c4,High,Tertiary,True,True,8,Traditional,Stable
c392bf3b-35d1-4a3e-a367-efd4e8e7b53e,High,Tertiary,False,True,8,Christian,Stable
4df60058-cee5-484b-95f1-49a48d49d178,High,Secondary,True,True,8,Traditional,Stable
680212d2-1c98-450a-b652-72fa3b77f68c,High,Tertiary,False,True,12,Christian,Stable
130a97ea-f332-4dfb-ba16-4732e51e0c9d,Low,Tertiary,False,True,7,Christian,Stable
bd180ff6-67f7-40a6-bc1e-70256e6ef75a,Medium,,True,False,5,Christian,Stable
aa1ac604-e134-4536-9f17-a63bdcd230fd,Medium,,True,False,6,Christian,Stable
4eb18194-ad9f-4325-8eb1-ed2a78bf52ff,High,,False,False,14,Muslim,Stable
950c083b-69cf-4f98-a0ad-a076e945758c,Low,Secondary,True,True,5,Christian,Stable
1d4e3eb7-7cdc-45cd-8a27-b4617c8f6edd,Low,Tertiary,True,False,11,Christian,Stable
86eceb41-fefa-48cf-9a87-6b6d1cac6298,Low,Primary,False,True,6,Christian,Instable
549bc949-947d-4aca-b7b3-81eece9d8169,Medium,Tertiary,True,False,9,Christian,Stable
1c253408-cab3-4c85-9164-ac8ae5c3c662,Low,Tertiary,True,False,6,Christian,Stable
8b8f1fda-7e7c-4be7-9ebd-142d1e21d934,Low,Tertiary,False,False,12,Christian,Stable
3d688e94-20dd-43c5-b422-99f3e711ef1e,Low,Secondary,False,True,13,Muslim,Stable
327f3e24-e9db-4b4d-8f5e-0b759538c52a,Low,Tertiary,True,True,14,Muslim,Stable
a5adc325-526c-410b-9e10-12e27ea5ea87,Medium,Tertiary,True,True,14,Christian,Instable
840a2f63-ec1e-4d93-af8f-5c2f5e73688b,High,Primary,True,False,10,Christian,Instable
66fffbf4-2e88-474c-82ad-b4bc66910105,Low,Tertiary,True,True,12,Muslim,Stable
673890e0-35d1-415e-a156-98284d2a2ac5,Medium,Secondary,True,True,10,Muslim,Stable
d72cbe87-b951-4832-ad80-dafddebd3e79,Low,,True,False,7,Christian,Stable
826d6e62-cc07-4c31-96c3-587b4d65fbef,High,,False,False,7,Christian,Stable
491d89d2-faea-436b-b8a7-e11089a85c52,Low,,False,True,9,Christian,Instable
94ac96f7-bda2-4023-a056-f67fb6153051,High,,False,False,13,Muslim,Stable
11b66125-722b-4eac-b4dc-ffd5d9c5e5b1,Low,,False,False,6,Muslim,Stable
a59e98e9-7631-448e-87f9-af6ccffc5841,High,,False,True,5,Christian,Instable
dd43bb63-58ad-4e95-bf32-8d478d2a09fd,Low,Secondary,False,False,12,Christian,Instable
05e75f06-ab88-4f23-84e7-a5d9069b469e,High,Primary,True,True,12,Other,Stable
75a3317c-b197-452b-a569-206b5b62c7b2,Low,Primary,False,False,12,Christian,Instable
e393a76d-1147-4bbb-90c3-29a6a087ce20,Low,Tertiary,True,False,14,Traditional,Stable
7f6a889c-d852-4f07-91b3-572ff99363a7,Low,Secondary,True,False,6,Christian,Stable
4e8b0760-a1d3-4bdc-8217-615d87537b91,High,,False,False,5,Christian,Stable
27f95a82-0f79-40db-8c90-a57d4772aad6,Medium,,False,True,14,Christian,Instable
42ac5977-d346-492f-bcc2-cd69bbb965e8,Medium,Primary,False,True,7,Traditional,Instable
4167b8dd-9a35-4ccb-824b-1977c61c1a8f,Low,Secondary,False,True,10,Muslim,Stable
efeb8976-4e8d-4d4b-86b3-d9a22b84254a,Medium,,False,True,12,Other,Stable
d364e27e-9b80-4a8c-b10a-17e53b26ae53,Medium,Secondary,False,False,12,Christian,Stable
6d82055c-63c5-4fea-a7f0-85813473a17d,High,Secondary,True,True,14,Christian,Crisis
4f3f3689-495e-4dda-8d5a-5f44f4f65f9b,Low,Tertiary,False,False,8,Christian,Stable
c92b4498-65b1-47f7-817a-fca189ea6728,Low,,True,False,7,Muslim,Stable
1de1de9c-7562-4caa-bc10-2f5fff8f1f51,Medium,Primary,False,True,5,Muslim,Stable
13762125-8626-493f-89df-77201e99722f,High,Primary,False,False,12,Christian,Instable
2b3636fd-86ad-429f-915e-acd26838ddb5,Medium,,True,False,12,Muslim,Stable
70c69cd0-b783-4134-bd62-3601bd6549e5,Medium,Secondary,True,True,12,Christian,Stable
d2d95e14-4bbc-4945-b862-f76ca5059584,High,Primary,True,False,14,Muslim,Crisis
968f1402-49c9-4d5f-b6b1-cfae7205c581,High,Secondary,False,True,13,Muslim,Stable
8493ccb0-f8ee-4581-b02a-e3c26ae937cb,Low,,False,True,7,Christian,Crisis
b3445208-5ff9-4b37-8aab-d087bda8a773,Medium,Secondary,False,True,9,Christian,Stable
3c2cafa2-e55e-4574-b67a-e305201bff2d,Medium,Primary,False,True,9,Christian,Stable
a468725d-3e0a-456f-bcd8-1879b10d80c0,High,Tertiary,True,False,8,Christian,Stable
a3fd8f6f-1a33-47cb-a3dc-a0c6a24e7647,Medium,Primary,True,True,6,Muslim,Stable
e7536d60-cd9d-49db-945c-1f6784386aaf,Low,Secondary,True,True,6,Christian,Stable
6a574a56-5151-4ada-9ac4-14dd851cc5c2,Medium,Tertiary,False,False,10,Christian,Crisis
48ef37f2-dade-4dfc-93bc-4e177ed998ff,Low,Primary,True,False,7,Christian,Stable
ca882764-36af-4c77-91c8-a66c1ef3d3ed,Low,Primary,False,True,11,Muslim,Stable
c4799c47-a0bc-4271-86fc-31db55ca982a,High,Tertiary,False,False,9,Christian,Stable
57f0f102-5a16-43b1-a207-f1a9dfde0318,Low,Primary,True,True,7,Christian,Stable
74ef052c-98e0-493c-b02c-f240a970b27d,Low,Secondary,True,True,9,Christian,Stable
b9503be2-07a7-4ee9-8ea1-cb7fa303a0f4,High,Secondary,True,True,5,Other,Instable
b81c6527-c89f-4fdf-99e3-86fd75d50d77,Low,Tertiary,True,False,5,Christian,Instable
7124a523-e4b8-40ca-b9e7-564d0f9f8a32,Low,Secondary,True,True,5,Muslim,Stable
4f09e697-d519-4f80-8e26-295da455e3f2,Low,Secondary,False,True,9,Christian,Stable
565f3769-5f8f-4009-a3d0-766ea1837df5,Low,Tertiary,False,False,8,Christian,Instable
fdb302c8-06dc-48c4-b5e1-89d9f7fd6c80,Medium,Primary,False,False,7,Christian,Stable
32228d23-7c24-4244-923c-8895050b96a6,Medium,Secondary,True,False,11,Christian,Stable
431edda3-ed98-4f04-86b6-8fb61a97e3bc,High,Secondary,True,True,13,Muslim,Stable
2c0dfcc5-7883-4acb-a6bf-08da1ab55a80,Medium,Secondary,False,True,10,Christian,Stable
2ce7a792-9676-4313-99f8-16b1f627631e,High,Tertiary,False,False,6,Traditional,Stable
931f84a8-2ef5-4e34-a368-93cd1bc2ed35,Medium,Secondary,False,True,11,Christian,Stable
61c4060e-5b7d-458e-8de1-78ada058ed2a,Low,,False,True,9,Christian,Stable
42221944-208e-4e6a-b0ce-98b972a2e04a,Medium,Tertiary,True,True,10,Christian,Stable
5788b5fc-5db3-4775-9de1-ec2f0d61510d,Low,,True,True,14,Muslim,Stable
a060e7d5-ea44-4391-a54e-edfac9c223dd,Medium,,False,True,5,Christian,Stable
d692936c-d9ec-4def-9396-8833299f08c5,High,Tertiary,False,True,8,Muslim,Instable
49e96739-7819-4861-bf81-5a331ac76e05,High,Secondary,True,True,6,Muslim,Crisis
6e5a9bfb-5aef-4ab0-8823-57a5a278b6b3,Low,Tertiary,False,False,14,Christian,Stable
a66bd893-ec50-4267-a7f0-769a521a8328,Medium,Secondary,True,True,13,Muslim,Instable
27dbdc47-e99b-41d8-8edb-5282674f5777,Medium,Secondary,True,False,8,Traditional,Instable
450886d7-bfb4-4a0f-a111-2ae6c26172af,Low,Secondary,True,True,13,Muslim,Stable
278a4b97-4ecc-4285-b011-6fea374d8058,Low,Secondary,False,False,11,Muslim,Stable
c8383c8d-229f-421d-be91-b54c815a6c51,High,Primary,True,False,7,Christian,Stable
208f24e3-2f51-4100-860f-4d732767e67d,Medium,Tertiary,False,True,6,Christian,Stable
00e738fd-12a5-4b04-8673-8fc30d21380c,High,Primary,True,True,5,Christian,Stable
922251b8-e78e-49a6-8ae5-e57d6b1b860f,High,Secondary,False,False,8,Christian,Stable
2974667c-7525-43f2-8abe-162267e3a63b,Medium,Tertiary,False,False,9,Christian,Stable
b6cd552f-2808-439c-9728-13336040f6a1,High,Tertiary,True,True,9,Christian,Crisis
e049da46-d420-447b-b437-08e50fcba298,High,Primary,True,False,6,Christian,Crisis
4751ea5e-b963-4e96-9b5a-c5d7afc2fbd8,Low,Secondary,False,False,12,Christian,Stable
0c0eb100-6b5c-4b8f-b619-9d0b8377e0de,Medium,Primary,True,False,6,Christian,Stable
f35a490b-738f-4efc-a944-38af9f76f585,High,,False,True,7,Christian,Stable
5fba0794-2b94-4406-b06a-3d203b5c0147,Low,Secondary,True,True,12,Christian,Stable
3d16692a-92d5-4d24-8e10-eb230896b2f7,Low,,True,False,12,Christian,Instable
1e01d085-f967-4624-a929-dcd8fdc6ded8,Medium,Tertiary,False,False,8,Christian,Stable
63c4e836-57ac-44c2-92ac-c851bc195987,High,Tertiary,False,True,13,Muslim,Instable
9f43eb20-fd6f-4bbb-96e6-cabdb87dfac1,Low,Tertiary,True,True,14,Muslim,Stable
0f2851a9-2deb-42dc-8a0a-4ac931f3e260,Medium,Secondary,False,True,8,Christian,Stable
6c275224-0046-4c0c-bb83-114a5fde222d,Low,Tertiary,False,True,8,Christian,Stable
659f3ca6-0aab-4dfd-98ed-8718ba711b2a,High,Tertiary,True,True,8,Traditional,Stable
e91001f2-6365-440f-917d-d998e4c20e2a,Low,Tertiary,False,True,14,Muslim,Stable
b8873754-ac4b-49a2-9d0f-47b2a0dc9d36,Medium,,True,False,10,Traditional,Stable
ea4f5853-55f7-4709-bb1e-8701c49f3610,High,Secondary,True,True,8,Other,Stable
45c48e25-40e0-4833-8514-02408a7f81dd,Medium,Primary,False,True,5,Muslim,Stable
37a8e3ce-2069-4e39-99ea-b45fab608c64,Low,Primary,False,False,10,Muslim,Instable
e82f0a3d-9493-4d51-8002-f302659c8ddf,Medium,Secondary,True,True,5,Christian,Stable
e7cd2632-1a7d-44ca-927b-0cc443aedf3d,High,Secondary,True,False,13,Christian,Stable
0882dcaa-cce5-4c31-86fa-0c44be218d8c,High,,True,True,7,Christian,Stable
2baf024d-ad6a-4939-a37f-a237cb75805b,Medium,Secondary,True,True,13,Christian,Stable
60137cc8-91d9-43cf-89ab-389c087ef753,High,,True,True,5,Christian,Stable
08ba31a4-bf2a-403e-a766-badf7dde6776,High,Primary,False,False,10,Christian,Stable
ca1b1b71-f298-43e6-8ef8-4c104c27613f,Low,Primary,False,False,5,Christian,Stable
f211b6da-3eb5-4eeb-a4ce-f1426973bf27,High,Tertiary,True,False,13,Christian,Instable
5cd1db00-d625-4493-98ba-34b02fbe89b5,Low,Secondary,True,True,6,Other,Stable
d48e4de4-f697-4b42-b24f-91161eac78b5,High,Tertiary,False,False,7,Christian,Stable
9a3019af-1fe6-4efe-90a6-d0f8775c070f,Medium,Primary,False,False,7,Christian,Instable
caed5a1a-971a-4342-b907-e1a26055b448,Low,Primary,False,False,13,Muslim,Stable
6861ef2d-939a-45ba-a3fc-a6b92dc7fc9f,Medium,Secondary,True,True,9,Muslim,Stable
6e2f5154-85e4-4918-965a-d6d70707caf0,Medium,Secondary,False,False,12,Christian,Stable
f306a0c2-14a3-404c-bbfe-bc955a888409,High,,False,False,10,Christian,Instable
36384acd-cbec-4ade-adc2-31584546c6c2,High,Secondary,True,True,10,Muslim,Stable
2df36601-2d9a-448f-a619-4e21453e5f1b,Low,Primary,False,False,8,Christian,Stable
0bf2feaa-d3a9-4a8d-bec9-8b880865fcaa,Medium,Primary,False,True,6,Muslim,Stable
1423b29c-378c-4d32-896b-d174e6eee64f,Low,Tertiary,True,True,12,Muslim,Stable
ee887f49-0b95-44bb-af50-1e71ca3f4357,Low,Tertiary,False,True,5,Christian,Instable
2a7cf8d8-2b1a-42f8-b519-05b6749714b8,Low,,True,False,13,Muslim,Stable
40f8e73b-777f-41dd-8fb5-287124b65f7b,High,Secondary,False,True,6,Muslim,Crisis
98f28072-f306-47f9-ae61-8f859e2e9f42,Low,Secondary,False,False,13,Christian,Stable
81b493a8-e99b-4389-951d-020cded0e35b,High,Tertiary,True,True,12,Other,Stable
66746698-bbdf-4f51-b146-44d2910053cf,Medium,Secondary,False,True,14,Muslim,Stable
2a15a70f-4b05-4d2b-aeb1-b4ee7c9452f3,Medium,Secondary,True,False,11,Christian,Stable
087144f8-65c2-424e-ba45-6de98a6dbf9e,High,,True,False,5,Other,Stable
6452495c-c614-4bc9-bc74-0dc11500aae1,High,Secondary,False,False,10,Christian,Stable
a422363a-b0e2-4d24-a2ff-8d7dfc06cebd,High,Secondary,True,True,11,Muslim,Stable
87a041f9-ddd0-475f-aaed-0c22789eae24,High,Tertiary,False,True,11,Muslim,Instable
e7d2b433-36a3-405c-b496-57f873417e30,Low,,True,False,14,Christian,Stable
84141946-e013-4b26-8352-a5c180ae7fa4,High,Primary,True,False,8,Muslim,Stable
10514381-1a94-4d1a-9e3a-c7300eaebd1c,Low,Tertiary,True,False,6,Muslim,Stable
a72577aa-0878-42b3-b4e4-935ece79edff,High,Secondary,True,True,6,Christian,Stable
ef2b0535-afe1-45bd-ac10-5598599e4336,High,Primary,False,True,5,Christian,Stable
35377d7a-f1ea-4324-a680-2f7b949dee62,Medium,,False,True,11,Christian,Stable
ec800cbb-5d36-4d8e-b8f7-27f18795e119,Medium,Secondary,True,False,5,Christian,Stable
35db11ee-25df-481e-aa16-0b46f70dab15,Medium,,True,True,5,Christian,Instable
0b530c34-55de-4219-be69-76e577283467,Medium,Secondary,False,False,9,Muslim,Stable
86372826-cbb0-4667-8959-9ae8450ef2a9,Medium,Tertiary,False,True,9,Christian,Stable
a72a19f0-65c4-485a-87ac-4aa2cd488f4d,High,Primary,False,True,14,Muslim,Stable
4391fa56-2fe6-4fb0-a112-1e5d3dfdd1a8,High,,True,True,5,Other,Instable
9c058fbd-ae67-42dd-8cdd-cdba4756115b,Low,Primary,True,False,5,Other,Instable
68e625c5-4016-4436-8c83-f371662cdf39,Low,,True,False,5,Christian,Crisis
1c11a8e7-d81f-4c66-875b-802508de63c0,High,Primary,True,False,8,Christian,Stable
2b58428b-b681-4877-af5a-bd62ed1fdb8f,Medium,Primary,False,True,8,Muslim,Stable
b95595d0-6561-4876-9ad6-25816b09f69e,Low,Primary,True,False,9,Muslim,Instable
a18949ba-532b-4e7c-9dce-5a22be5adcc4,High,Primary,False,False,7,Muslim,Stable
95e61ba6-7792-419b-a13a-5e324f9d3fa4,High,,True,True,7,Christian,Stable
968595d7-a89f-43f3-b246-767a3f64cb21,Low,Primary,True,True,13,Christian,Instable
21dcc0ad-0e41-4fed-b805-271d92204bde,Low,Primary,False,True,7,Christian,Stable
4c3ee496-e244-472a-a350-1f9b1eea94fb,Medium,Tertiary,False,True,10,Christian,Crisis
bdc374fc-13d0-40fa-a181-116bab9b4d7b,Medium,,False,False,7,Muslim,Stable
be885b9f-d44a-4881-9cd7-16de62b1f4b7,High,,True,True,6,Christian,Crisis
793c99d1-4fd6-4653-88e8-3622c2041b81,Low,Primary,True,False,7,Christian,Stable
0ceab8a7-12a6-4b2f-a14b-4c69ab5d4ef7,Medium,Secondary,True,True,6,Muslim,Stable
db781942-9c57-49d8-b714-73f02618cd94,High,Primary,True,True,6,Christian,Instable
a6038076-c202-4122-a978-92396d615c08,Low,,True,True,9,Christian,Crisis
43773434-5de2-41a8-bcd7-d844a6319b8e,Low,Primary,False,False,11,Christian,Stable
bf8c0f0d-9645-4dda-9521-903d4b337700,High,Tertiary,True,False,11,Christian,Stable
43e3171a-cbd3-4f4e-81f0-ebf70b6446f2,Medium,Tertiary,False,True,10,Christian,Stable
ddeb5f4d-7704-46f8-bd41-8f9532caef2a,Medium,Secondary,False,True,7,Christian,Instable
a905266e-9e31-44bd-aabd-b1ef087a9725,High,,True,True,11,Muslim,Stable
e0f3a0e9-ecb4-4e6e-b559-d5ee6a1882ce,Medium,Secondary,True,True,9,Christian,Instable
34a1347b-02b7-4d04-9484-a6cd086af9a3,Low,,False,False,9,Muslim,Stable
d3b389ac-c74c-416e-a9de-a439524666a6,High,Primary,True,True,9,Christian,Stable
f3072cbd-3cd7-452e-ab1a-bf54d4febcb2,Low,,True,False,13,Christian,Stable
faf8fbd1-2fd5-45b1-9149-1965737b86b2,Low,Primary,True,False,9,Muslim,Stable
aae46e40-65a1-411d-8633-f355c0c5364a,High,Tertiary,True,True,13,Christian,Stable
fb6efae8-5353-400f-8588-fef644bddc5a,High,Secondary,False,True,6,Christian,Instable
0275c36f-65b0-4cc3-8ef9-80dcfda3eb86,High,Primary,False,False,12,Christian,Stable
e5af66b6-c291-4d42-898c-00f04b4a8a3a,Low,Secondary,True,False,6,Christian,Crisis
161fbab8-df50-48c9-9b76-a06de3dc57a1,Low,Secondary,False,True,11,Christian,Stable
0807f020-97d9-4964-95cc-456015c45f58,High,Secondary,False,False,6,Christian,Stable
c0b3098d-51fa-4314-a793-d952e952584b,Low,Primary,True,True,11,Christian,Instable
2d0a8170-3c3d-4558-bb67-8ca0649651d7,High,Primary,True,True,8,Christian,Stable
677d89a2-ac5c-465b-afa6-92d2dc896d32,Low,Secondary,False,True,14,Christian,Stable
c2b0ebec-123f-446c-9aee-86167c37460c,Low,,False,True,11,Christian,Instable
7dcb6a69-d071-4f17-93b2-19a61d88227e,Medium,Primary,True,False,10,Christian,Stable
2e0130f3-1d32-4e92-9637-8f6a8238dd16,Low,Primary,False,True,13,Christian,Stable
2bde9804-b61f-49f4-9a4f-dddc58fefb04,Low,Secondary,False,True,13,Christian,Stable
cbe87925-2db5-422b-b440-3cd8ae7b5e8c,Low,Tertiary,True,False,8,Other,Instable
67c9af9f-13c1-43b7-94eb-98ecf7b094ac,Medium,Secondary,True,False,6,Muslim,Stable
23bdee65-f1b2-45e2-8a8a-149c98cb7162,Medium,Tertiary,True,False,14,Christian,Instable
e15dd4ee-2178-47be-a555-5acdc3443ba8,High,Tertiary,True,False,5,Christian,Stable
ec8eba6a-245c-47d2-9b5f-9f09d91c31a0,High,,False,True,9,Traditional,Stable
41daf25b-8bd9-4309-bf2b-d1d759206dbd,Medium,Secondary,True,True,10,Christian,Stable
5491c0f7-716d-4197-8d4d-2f4d1218abe9,High,Secondary,True,True,8,Christian,Crisis
f77622ee-7a78-4e9b-9c6f-234dca679742,High,Primary,False,True,8,Christian,Stable
7d6dfa03-162d-45c4-a3e8-393aedcb6296,Low,Tertiary,False,True,9,Christian,Stable
7c0c5281-adfc-424b-9fd6-801567bc21bf,Medium,Tertiary,True,False,14,Christian,Stable
422378ad-ab7d-4703-a8ed-b2f8296b7e4f,Medium,Primary,True,True,11,Christian,Stable
5d31be20-edd9-41e1-a9eb-2be0dce26a5c,High,Tertiary,True,False,5,Christian,Crisis
d179580c-e5ec-4e5b-8553-5feed734fda5,Medium,,False,True,14,Christian,Stable
e0683eaa-dcd4-4551-ba13-8636853cffe7,Medium,Secondary,True,False,5,Christian,Stable
03997d52-6ed1-4205-af9d-88133c4d336e,Medium,Primary,True,False,6,Christian,Stable
375eaba3-8f43-4702-95d6-aa947fe922e1,Low,,False,False,10,Muslim,Crisis
485ab508-a9b3-42ce-bf40-abae3c2265fb,Low,Tertiary,True,True,5,Christian,Instable
bbab11d5-3376-46ff-8386-d7370c32dc94,High,Secondary,False,True,6,Christian,Instable
78ceb8cd-31cb-4704-8d79-fe0ed04ad57b,Low,Primary,False,True,12,Christian,Stable
d9ac1180-6472-4dcc-b7d8-17e182e0edf6,High,,True,True,12,Other,Stable
d54cd653-5a07-4176-9cc5-46c8a2b0c2d2,High,Tertiary,True,True,10,Muslim,Instable
da1615fa-2eb8-4ad9-9388-984aa26fcc48,Low,Primary,False,True,9,Christian,Instable
67e35273-85bf-4d22-aa26-5f8d639986c3,Medium,,False,True,9,Christian,Stable
060a5ec3-8485-47a3-a4fa-a3d661ee5c12,Medium,,False,False,13,Christian,Crisis
7b3869d2-05aa-425d-b1ce-b3828ac6b1b2,High,Primary,True,False,8,Christian,Stable
55fda441-6ac5-4d2a-9e85-365996be4e38,Medium,,False,True,13,Christian,Stable
0ca982c7-0676-476d-8d04-979b3d13af9e,Low,Secondary,False,True,6,Muslim,Stable
7c0aae61-24a3-4914-8fc2-d1ad2fb8f0da,High,,True,False,6,Christian,Stable
9dac7a69-0376-44ae-9d56-24c1ffaf473d,High,Secondary,False,False,12,Christian,Instable
a8b51d7e-68bf-4290-b121-e75933a37ae6,High,Secondary,True,True,14,Other,Stable
786827f2-47e9-413f-8408-9e6dd0703ce6,Low,Secondary,True,True,7,Christian,Stable
27c78900-9e69-44de-8177-5527dfac679b,High,Secondary,True,True,12,Christian,Stable
e51082a7-3c1f-41e7-8920-99778f70c4f3,High,Secondary,True,False,11,Christian,Crisis
16455819-cd3d-401a-b3dd-d9b638dc963a,Medium,Primary,True,False,12,Muslim,Stable
1c88b791-aea5-43bf-a45a-f1fa43ce2906,High,,False,True,8,Christian,Stable
49e731e9-78e6-4905-8df2-2607374687fd,High,Secondary,True,False,9,Christian,Crisis
7fb2bff1-2d32-44bb-92f2-d6e07317508a,Low,Primary,True,True,11,Muslim,Instable
942b3767-3a48-4c5e-9198-f5eed3ecdff3,Low,Tertiary,False,False,9,Christian,Crisis
af6bcc50-24d5-4a30-a180-01e42ce898c9,High,Secondary,True,True,11,Christian,Stable
b410f21f-b94a-4812-bd46-c0d5685b1640,Low,,False,True,5,Christian,Stable
dfc0bf10-4740-443d-9f42-0db480d87ed8,High,Secondary,False,True,11,Christian,Crisis
2865c565-4291-4a52-93e6-01ac92116260,High,Secondary,True,True,5,Christian,Stable
bdce2975-6aa5-4f33-92bf-00997fadd0bc,High,Secondary,False,False,5,Christian,Instable
3f129d60-9c59-47f6-a03f-074ee0414805,High,Primary,False,True,8,Christian,Instable
3f1dbe2a-c2c7-42ee-ba99-7a53ba9b7322,Medium,,True,True,13,Christian,Stable
92f8bc43-bb20-4cd6-a52d-2813f09c8858,High,Secondary,True,False,6,Christian,Stable
36da2641-82c1-4923-b74a-57c7df45729a,High,Primary,False,True,12,Christian,Instable
079f99af-4f33-4567-8083-564a242cd80e,Medium,Tertiary,True,False,10,Muslim,Stable
cc573227-2c82-4cdb-b8a9-0407add5fbf6,Low,,True,True,10,Traditional,Stable
c82fdccf-15e1-4488-83db-0c3beaa36268,Low,Secondary,False,True,6,Christian,Instable
