c6a00f45-2f4f-4db5-a16c-ccd06c1fbcd8,Davis Inc.,Far North,Food Aid,TRUE
0f34e3b5-8a0d-41aa-82c8-e3c19ff57c67,Martinez Associates,Central,Food Aid,FALSE
0ebfa7e1-26b6-4393-812b-cf1ee454d404,Smith LLC,South,Scholarships,FALSE
a9c836f8-5974-4851-bace-878161bb8f6b,Hernandez-Thomas,Southwest,Infrastructure Support,FALSE
b39549a4-c705-4998-92e3-828afb833ae3,Johnson Group,Far North,Food Aid,TRUE
e84afeb2-e4c6-4e0d-9909-5ef155edb1df,Taylor LLC,South,Scholarships,TRUE
45f1f52d-026c-4ba1-87b7-60dc9118eeaa,Brown and Co.,East,Food Aid,TRUE
454fb2e9-18d2-4e48-ab83-bdd0cda4e774,Taylor LLC,South,Infrastructure Support,FALSE
033f93a2-e0c5-43d2-9817-86f79e7b498a,Taylor LLC,Northwest,Scholarships,TRUE
d7eb9692-060a-437e-8887-29a1deec8508,Hernandez-Thomas,Littoral,Food Aid,FALSE
622a2473-9f45-475e-876e-f8eb6a49dbc0,Smith LLC,South,Scholarships,TRUE
2f45acda-5e41-4b2f-abf0-3bb207bd5dd2,Taylor LLC,Littoral,Infrastructure Support,TRUE
fdc105b2-8551-40fe-9e93-5c36a0ea90aa,Brown and Co.,Northwest,Food Aid,TRUE
61097a97-81ed-46c6-9983-b7607e11e2ce,Martinez Associates,East,Infrastructure Support,TRUE
f7217db3-3e0d-487c-a730-bc9091cef004,Taylor LLC,Southwest,Scholarships,FALSE
89953cb8-2224-4140-a55d-c4083cbc538b,Martinez Associates,Central,Scholarships,FALSE
df5555ce-4c2b-4002-94de-9a540c986b4d,Smith LLC,North,Scholarships,FALSE
668fb9e8-814b-4ead-8d6a-bbfbfc59c1d9,Rodriguez and Partners,North,Infrastructure Support,TRUE
6ee4c07b-293f-40ff-8f15-936f35ebe054,Martinez Associates,Northwest,Infrastructure Support,FALSE
69820a3f-7b9c-4cb7-8d49-db2053c297a3,Rodriguez and Partners,Far North,Scholarships,FALSE
4666b51e-0474-438f-af13-c969e81ae8a2,Martinez Associates,East,Infrastructure Support,FALSE
975fb8ec-15a4-451b-8884-065e0da42c5e,Martinez Associates,Northwest,Food Aid,FALSE
230c9ad0-c1a8-4158-b173-89abfcae2a1c,Taylor LLC,South,Scholarships,FALSE
1ca1ac71-bf0a-43e1-9d22-336744fe5551,Anderson Group,North,Infrastructure Support,TRUE
7f82821a-e139-4e8f-80cb-5ef55eb1a4a0,Taylor LLC,Far North,Infrastructure Support,FALSE
012c5e2f-e439-4b5a-bc42-0243f3bf88ff,Clark Inc.,Central,Scholarships,TRUE
737ebfb5-09d4-407e-a068-52090dbf8e97,Davis Inc.,Central,Infrastructure Support,FALSE
9472134f-b23c-4d5a-a8ef-31b0f6dce9ed,Brown and Co.,Southwest,Scholarships,FALSE
da33eb69-be62-4fb3-8651-6f1f5060e87b,Davis Inc.,South,Scholarships,FALSE
b93d0f86-c0e6-4b0b-bd9e-9a51c14ad791,Johnson Group,North,Infrastructure Support,TRUE
fbcbdb19-d73e-4a9b-9f8d-13bcfacb73fc,Taylor LLC,South,Infrastructure Support,FALSE
5c9c7ec4-a04e-481d-a578-0a5c0a88fea5,Rodriguez and Partners,Northwest,Food Aid,FALSE
210c81a0-b893-49c5-89b4-da8a3d2e5033,Johnson Group,North,Food Aid,TRUE
afd520f2-f481-4a26-a1e3-c4535ceaba9a,Hernandez-Thomas,Central,Infrastructure Support,TRUE
dd181e1c-4347-40eb-832e-0095cd8dde84,Hernandez-Thomas,Adamawa,Scholarships,FALSE
bb1e21c4-cba9-4687-ae88-a7efabe5e573,Martinez Associates,South,Food Aid,TRUE
963e5d4a-e024-4899-8813-8c5caf55fe8b,Johnson Group,Southwest,Scholarships,FALSE
235ed482-1a85-48d7-bd51-d5f0a5d47ec0,Rodriguez and Partners,Far North,Scholarships,FALSE
3c3b1e42-3c09-4ef2-b4b4-85bce213720e,Hernandez-Thomas,Northwest,Scholarships,FALSE
7f02cd7d-95a6-4d67-b05f-96fca7b8809d,Smith LLC,South,Infrastructure Support,TRUE
4fd61142-7639-46d5-8838-45705762f730,Brown and Co.,Northwest,Food Aid,TRUE
50962769-f4d1-47eb-aba4-29d33664fcca,Clark Inc.,West,Scholarships,FALSE
b5b09d2e-ace9-4d09-8a35-05afb6dc0d77,Rodriguez and Partners,East,Scholarships,TRUE
0335230b-6114-4a70-9003-dd0739992a8e,Johnson Group,North,Food Aid,FALSE
e8db6ae3-66a8-4bba-8007-7270f4842270,Johnson Group,North,Infrastructure Support,FALSE
a192ca78-fa4e-41aa-a416-16ea73b0f169,Brown and Co.,West,Infrastructure Support,FALSE
0f2d6ce2-177a-4fc9-9012-82bb653ba331,Davis Inc.,Adamawa,Scholarships,TRUE
2dace433-3f13-46ba-8b0f-bec29d39d497,Taylor LLC,Far North,Scholarships,TRUE
89cab36d-f510-4663-a81b-2e61d15f02db,Rodriguez and Partners,Southwest,Infrastructure Support,TRUE
2c5a4a95-3b87-428b-86ea-a71b48b5905a,Hernandez-Thomas,South,Food Aid,FALSE
fc05a522-87a6-4aec-9f8f-6160ef592a7d,Rodriguez and Partners,West,Scholarships,FALSE
43e9cbfa-85a8-4cb0-8976-ff07b72cd602,Rodriguez and Partners,Littoral,Infrastructure Support,FALSE
11a3a287-26ce-43a0-a8b4-b7eb4a30e72c,Clark Inc.,Far North,Food Aid,TRUE
3ea03027-1f0b-4f5b-bfaa-e10cf0286042,Clark Inc.,Far North,Scholarships,FALSE
7556267e-ab6a-42e3-887f-4f1b686e5ca3,Rodriguez and Partners,East,Scholarships,TRUE
72ca2a10-cf2a-40b2-a579-fc5719e6fd24,Clark Inc.,Central,Food Aid,FALSE
6aa4944c-8b96-4655-8b89-5d7ed396d3b8,Smith LLC,Littoral,Food Aid,TRUE
85aac61f-7c4e-4a8e-b381-8cbb553054b6,Johnson Group,West,Food Aid,FALSE
49558a7d-8d8f-46fc-820f-4b5f9f5b7469,Johnson Group,Northwest,Infrastructure Support,TRUE
641a355e-ec58-4880-a8ea-19f70edaf5fa,Rodriguez and Partners,East,Scholarships,FALSE
3c2262bb-48b4-4692-bf9a-da2be6f29e38,Smith LLC,Northwest,Infrastructure Support,TRUE
7f3b6c2c-7804-42f1-8ea2-2fe8d5f6bff6,Smith LLC,Southwest,Scholarships,FALSE
26144a83-cf6a-4402-98ff-a367fee34305,Martinez Associates,Southwest,Food Aid,FALSE
b8dbccc4-4527-4044-857e-a932ac51dbb9,Davis Inc.,Far North,Food Aid,FALSE
84071920-0749-41f4-b0ca-957687b9a0b5,Johnson Group,Littoral,Scholarships,TRUE
3066b727-5a8b-4a44-8f5d-bf1f8b5bd1be,Smith LLC,West,Infrastructure Support,TRUE
349595a5-3ab0-4200-b52e-6e3821ba9ba4,Clark Inc.,East,Scholarships,FALSE
0e4ff66d-5279-429a-9042-1d86f5261d13,Smith LLC,West,Scholarships,FALSE
e763b200-5648-41a7-a409-93e1393d2221,Martinez Associates,North,Scholarships,FALSE
148c1c29-28f4-4d79-9072-b05f15ef91a7,Davis Inc.,Central,Infrastructure Support,FALSE
da21bab6-e558-4b1c-9fd9-35fab0754e14,Brown and Co.,South,Scholarships,TRUE
d631f56c-d973-4a97-a053-70b17ffa1d87,Taylor LLC,South,Food Aid,FALSE
70a6b026-a246-4507-a83f-9b2eaeeb50a4,Rodriguez and Partners,North,Food Aid,TRUE
12450e8b-1651-45a9-968b-ed93640b1096,Smith LLC,Central,Scholarships,FALSE
b2cb3746-fff9-4de7-b8f5-c28fdcb23f0e,Smith LLC,Adamawa,Food Aid,TRUE
3b6b254b-5222-43bf-9c3b-406f3cf57e97,Taylor LLC,Northwest,Food Aid,TRUE
ed1d749a-bf4a-40be-b4ff-f081d737b91c,Davis Inc.,East,Food Aid,TRUE
285d6f34-4275-4df8-a815-99ae31d1ce1d,Clark Inc.,Southwest,Scholarships,FALSE
f464b585-bcd2-4bd4-b1d9-8c8582364f55,Smith LLC,Littoral,Infrastructure Support,FALSE
67e64b7d-5dcf-4f08-8689-4b3312ef38c0,Brown and Co.,West,Scholarships,FALSE
f56c9226-8298-4ef8-9819-581b65c681f1,Martinez Associates,Littoral,Infrastructure Support,TRUE
10dc1535-1842-4106-b8f3-adbd4e49e6c9,Martinez Associates,Northwest,Infrastructure Support,TRUE
b4d42e32-1f67-4340-8eb4-76262755fe83,Taylor LLC,South,Infrastructure Support,TRUE
0133a359-74d3-4d2f-b6b0-899b0df435a7,Martinez Associates,North,Infrastructure Support,TRUE
3560ad01-620f-42ec-a239-2479d4ee3749,Martinez Associates,Far North,Scholarships,FALSE
1eb9c1d9-db6d-4af1-ac47-a750f6569309,Rodriguez and Partners,Central,Scholarships,TRUE
61843a69-d080-484a-af3f-aa69ad43145c,Johnson Group,Central,Scholarships,FALSE
961f0f95-3efa-4e2c-94ac-bf5ae8813ad5,Johnson Group,West,Scholarships,TRUE
b6b2a7c9-3c7a-4f20-972c-5c0c66ad7d46,Smith LLC,East,Food Aid,FALSE
3a8c8b20-e5ba-4d55-addd-46872beed306,Rodriguez and Partners,Southwest,Scholarships,FALSE
ec4be002-4668-498c-ad34-3d32115a1e7f,Clark Inc.,North,Infrastructure Support,FALSE
31622f33-bd9b-4f62-b3e1-e76b8f6e8796,Johnson Group,Far North,Infrastructure Support,FALSE
9da43fc5-7a40-4788-95a6-a3794baafe1d,Rodriguez and Partners,East,Food Aid,TRUE
b835303a-4e9b-4b5b-82ed-cd1acb9068f2,Johnson Group,East,Infrastructure Support,FALSE
a7590548-3ea4-4205-8ff2-52131b99fc75,Brown and Co.,Adamawa,Scholarships,TRUE
bb50c639-122d-4650-9a88-06c637710e4f,Davis Inc.,Far North,Infrastructure Support,TRUE
1029c3f2-8d6e-499a-b6b5-ea1dab66d16e,Brown and Co.,West,Scholarships,TRUE
b0d68d2a-31c9-4b17-ac17-eb0d0490eddb,Rodriguez and Partners,Northwest,Food Aid,TRUE
78c750f0-1368-4418-88b6-113168a04445,Anderson Group,West,Scholarships,TRUE
426dea77-66bf-4c36-aeda-d81de9553704,Taylor LLC,Central,Infrastructure Support,TRUE
f5200d28-f587-4333-be0f-2db0d47552e1,Johnson Group,South,Scholarships,TRUE
d97af297-c830-4546-83b8-636298c9722a,Davis Inc.,Central,Infrastructure Support,TRUE
342f5d70-bdb5-44d3-b33e-7a734a1836a7,Hernandez-Thomas,Adamawa,Food Aid,FALSE
c937556e-8bc3-4c50-874b-bbb6d41a5320,Anderson Group,Far North,Food Aid,FALSE
cd0a4d21-ffa9-46dd-835f-71668ecb9a85,Martinez Associates,Southwest,Scholarships,FALSE
bcb91d20-4167-4802-9a1d-53bae0619be9,Rodriguez and Partners,North,Infrastructure Support,FALSE
3e1a266c-3a1e-4123-9d72-3dcdc14ae784,Hernandez-Thomas,Southwest,Scholarships,TRUE
3d200bbd-9e3f-48d1-9139-08a8e584a64f,Davis Inc.,North,Scholarships,TRUE
316a2c60-678a-423b-83c8-f3fbecd6ee84,Clark Inc.,Central,Infrastructure Support,FALSE
b84a69c5-66a4-45ef-a743-3c777dbbdd4f,Taylor LLC,West,Scholarships,TRUE
15387676-a377-4c0d-a23f-9768762f672d,Anderson Group,Far North,Infrastructure Support,TRUE
6bc94763-b3d3-4bc0-b84f-715dd6f4ad54,Taylor LLC,Far North,Food Aid,FALSE
d23cdf71-1ebc-4d1a-94b6-5c2db0dde8e9,Davis Inc.,North,Scholarships,FALSE
524839d3-4c3c-44ff-b948-9d69a27c6b71,Brown and Co.,Littoral,Infrastructure Support,TRUE
e5c1afd4-c695-4d1e-ab61-9d055308519e,Taylor LLC,Littoral,Scholarships,FALSE
a3f0f1f1-b943-4d8c-a34e-0d9c89402e94,Smith LLC,Far North,Food Aid,FALSE
4bb2a695-0d97-4daf-9008-e19553fdc028,Clark Inc.,Southwest,Food Aid,TRUE
979791e3-c332-4901-917e-e9b637980297,Rodriguez and Partners,Far North,Infrastructure Support,FALSE
0d3ee914-753d-47b1-9770-d2765399c7a1,Brown and Co.,Littoral,Food Aid,FALSE
4581f977-5500-451d-8d11-0bd1539f4262,Taylor LLC,East,Food Aid,FALSE
36f3dae6-a099-4aed-a7bf-664eab2998cd,Taylor LLC,North,Infrastructure Support,FALSE
2438d9a9-4ce9-4cd6-bb73-5e8e3f8e0241,Brown and Co.,East,Infrastructure Support,TRUE
1434476a-56b0-40d9-a349-e0e2959fb4ad,Clark Inc.,South,Infrastructure Support,FALSE
ed4be97c-cd2d-43ff-b5b0-eac1af0ee389,Anderson Group,Southwest,Scholarships,FALSE
02a47c56-fceb-4ddf-8678-0769e6ea5a00,Clark Inc.,Northwest,Infrastructure Support,TRUE
be517835-99f6-4b74-ab1e-243823e966dc,Martinez Associates,Central,Food Aid,TRUE
b62f354a-01e5-44c8-87e6-7267d8528183,Martinez Associates,North,Infrastructure Support,FALSE
45b42e07-df93-4329-8161-7abe5a26bfe2,Brown and Co.,Central,Food Aid,FALSE
bc3d0534-c277-46d9-8d8c-783e4ee5643d,Brown and Co.,Central,Food Aid,FALSE
e993b6b0-75bd-4f5f-88e8-a70ea3d4c3a1,Clark Inc.,Southwest,Infrastructure Support,FALSE
e705dd39-2adc-4a7a-8c08-70517b18e0f4,Rodriguez and Partners,East,Scholarships,FALSE
e5acd717-bad7-4701-8304-1abd77febace,Clark Inc.,West,Scholarships,TRUE
e13bc33a-a4cb-4cfb-ba5a-90b7b7978afe,Johnson Group,East,Scholarships,TRUE
ce656f17-4d18-497a-8487-8f20317eb136,Clark Inc.,Littoral,Infrastructure Support,TRUE
71992888-2c52-445e-ba97-1998b8bd6d49,Martinez Associates,Central,Scholarships,TRUE
501f181e-b325-493a-967c-67ee7167be33,Johnson Group,Littoral,Food Aid,FALSE
3332cab3-2ae1-4221-84c2-0e864645ae22,Johnson Group,East,Food Aid,FALSE
4dfaac4d-f2b8-4aa8-b96b-53c820bedce8,Brown and Co.,Southwest,Food Aid,TRUE
1c4f323f-b745-45ff-9bdd-76a414c84e60,Anderson Group,Southwest,Infrastructure Support,FALSE
c3f22f22-c25b-4257-9198-703abe559b8e,Martinez Associates,Far North,Infrastructure Support,FALSE
843451ed-7087-4e38-aff0-9944b408efa8,Smith LLC,South,Scholarships,TRUE
972bfdd9-bf2b-4df6-9c18-6cabcc5461ca,Davis Inc.,Littoral,Food Aid,TRUE
92286f11-0b8b-4810-b24e-4da8e877c2fd,Taylor LLC,East,Scholarships,TRUE
3cb92878-b85b-448f-8bd9-3e4f2e6712bf,Johnson Group,Central,Scholarships,TRUE
6c32c4ab-f043-43ca-80a3-aa0416aa2475,Davis Inc.,Northwest,Scholarships,TRUE
8c3180b5-5e42-43eb-a3d5-aedbe2677890,Smith LLC,East,Scholarships,TRUE
dfc42641-c61c-440e-a3fd-abfe998accab,Hernandez-Thomas,Central,Scholarships,FALSE
100a8edb-eec5-4719-a31b-8b1b704ef102,Martinez Associates,North,Food Aid,TRUE
5903e10a-a206-4127-9648-833dd79f3c95,Taylor LLC,North,Infrastructure Support,TRUE
e36916b8-3da7-4f3f-aa84-076ce9f91ab0,Anderson Group,South,Infrastructure Support,TRUE
1e1ca3e7-4406-4400-b517-cde6b0b054a9,Taylor LLC,North,Scholarships,FALSE
2e487b81-5893-4c70-8684-de5d1cfed319,Brown and Co.,Littoral,Scholarships,FALSE
006fba76-3565-4fd9-94b3-dcb80a9f0c3f,Davis Inc.,Northwest,Food Aid,FALSE
0102803e-19ec-4150-b09d-fb851a534cd6,Brown and Co.,Southwest,Food Aid,FALSE
627ee880-36ce-4907-89a6-751ae4c1e4b5,Brown and Co.,Southwest,Food Aid,TRUE
0bfdb90c-8c39-4c13-9dd7-c645503be95d,Martinez Associates,Adamawa,Food Aid,TRUE
33396011-3194-4bb8-a86b-21dfb9dd1da2,Taylor LLC,Northwest,Food Aid,TRUE
804dd53a-873e-4a50-be9c-f0e425fc5283,Smith LLC,East,Infrastructure Support,TRUE
6f8d4ad4-e641-4824-bd06-408fb846ebad,Hernandez-Thomas,Adamawa,Infrastructure Support,TRUE
a8f1f097-535b-470f-8b7a-7a93721a63f2,Clark Inc.,Adamawa,Food Aid,FALSE
8ae7355b-891e-4fa2-b8d1-a2399e8ef1b4,Martinez Associates,North,Infrastructure Support,FALSE
9c7935fc-2fde-4d7f-81a4-5d0d8af22ebc,Brown and Co.,Northwest,Infrastructure Support,TRUE
1f821755-4a07-43e6-9ce4-43030aa0d0ac,Johnson Group,Southwest,Food Aid,TRUE
ae2f26eb-e9d1-445c-a633-71e42a315914,Brown and Co.,Southwest,Scholarships,FALSE
217da768-f38e-48fb-af34-7cdfc83b9095,Rodriguez and Partners,Adamawa,Food Aid,TRUE
91663533-57d9-4054-8351-b6b44b422c7f,Taylor LLC,Littoral,Infrastructure Support,FALSE
a6b02b9e-5154-4b42-8017-972d43ddaf07,Rodriguez and Partners,Adamawa,Food Aid,TRUE
b336c7db-ec99-474f-ba07-d999153dfd74,Davis Inc.,North,Food Aid,FALSE
c82a18bc-22a3-4b22-b61c-a8bb254bc1bc,Rodriguez and Partners,South,Food Aid,TRUE
da329594-623a-4238-8f85-0177cd09ceaa,Anderson Group,East,Food Aid,TRUE
